"URL","impact","Title","Visitors","Views","Engaged_minutes","New_vis.","Returning_vis.","Avg._views_new_vis.","Avg._views_ret._vis.","Avg._minutes_new_vis.","Avg._minutes_ret._vis.","Desktop_views","Mobile_views","Tablet_views","Search_refs","Internal_refs","Other_refs","Direct_refs","Fb_refs","Tw_refs","Fb_interactions","Tw_interactions","readability","grade_level","smog_index","total_words","total_sentences","neg1","neg2","neg3","neg4","neg5","pos1","pos2","pos3","pos4","pos5","Other_Social_ref","Li_ref","Pi_ref","Other_int","Li_int","Pi_int","Impact","Engaged_hours","Returning_vis_10000","Search_refs_10000","Internal_refs_10000","Other_refs_10000","Direct_refs_10000","Fb_refs_10000","Tw_refs_10000","Fb_interactions_10000","total_words_10"
"https://www.huffingtonpost.com/entry/jeff-flake-confronted-by-progressive-activist-on-airplane_us_5a2ae93be4b073789f698d9f",0,"A Terminally Ill Progressive Activist Confronted Jeff Flake About The Tax Bill On A Flight",59296,107796,67480,5993,26655,1.103,1.11,1.869,2.118,62397,38202,7197,4014,20815,1555,46901,25747,2738,8658,78,72.16,7.2,10.2,2319,145,0.1578947,0.1789474,0.05263158,0,0,0.2,0.3684211,0.03157895,0.01052632,0,4,"0","1",6,"1","1","N",1124.66666666667,2.6655,0.4014,2.0815,0.1555,4.6901,2.5747,0.2738,0.8658,231.9
"https://www.huffingtonpost.com/entry/donna-brazile-dnc-consultants-clinton-campaign_us_5a1da8dae4b079c1128a3f69",1,"What Donna Brazile Left Out Of The Democratic National Committee Story",98120,107600,87725,17348,69001,0.994,1.108,1.009,1.01,45325,50105,12170,6872,60249,5518,4211,6953,3953,3812,1233,50.06,11.5,13.3,1435,68,0.1282051,0.2051282,0,0,0,0.2051282,0.3589744,0.1025641,0,0,522,"1","1",105,"1","1","Y",1462.08333333333,6.9001,0.6872,6.0249,0.5518,0.4211,0.6953,0.3953,0.3812,143.5
"http://www.huffingtonpost.com/entry/gary-cohn-trump-tax-plan-new-car_us_59cd50e3e4b0ef0694274690",0,"Millionaire Trump Adviser Says Americans Can 'Buy A New Car' With $1,000 Tax Cut",99451,107483,57904,10762,34468,1.048,1.135,1.152,1.327,23992,74174,9317,6233,26205,1865,6577,58621,2873,42572,226,62.07,9,11.6,334,19,0.2142857,0.1428571,0,0,0,0.2857143,0.3571429,0,0,0,270,"1","1",143,"1","1","N",965.066666666667,3.4468,0.6233,2.6205,0.1865,0.6577,5.8621,0.2873,4.2572,33.4
"http://www.huffingtonpost.com/entry/roy-moore-bus-typo_us_59c4b48ce4b01cc57ff11f27",0,"GOP Senate Candidate Gets Trolled Over A Very Unfortunate Typo",100863,107395,102731,12761,73533,1.058,1.034,1.124,1.175,68177,16709,22509,1244,71487,4596,6792,14266,2091,1845,77,67.45,6.9,9.9,222,18,0.4,0,0.2,0,0,0.2,0,0,0.2,0,3,"0","1",9,"0","1","N",1712.18333333333,7.3533,0.1244,7.1487,0.4596,0.6792,1.4266,0.2091,0.1845,22.2
"https://www.huffingtonpost.com/entry/donald-trump-popularity_us_59db9763e4b0b34afa5b12b3",0,"Poll Shows Trump's Popularity Is Slipping In Rural America",99429,107293,155660,12911,73391,1.075,1.094,1.643,1.813,55326,41933,10034,3978,76617,534,3169,13056,1214,17244,87,56.89,11,13.5,976,43,0.09803922,0.2352941,0.1176471,0,0,0.1960784,0.2941176,0.05882353,0,0,36,"0","1",4,"1","0","N",2594.33333333333,7.3391,0.3978,7.6617,0.0534,0.3169,1.3056,0.1214,1.7244,97.6
"https://www.huffingtonpost.com/entry/pittsburgh-steelers-booed-national-anthem_us_59c7e68ee4b0cdc77331ed41",0,"Pittsburgh Steelers Stay Off Field During Anthem, Crowd Boos Them When They Return",98066,107268,89941,17826,42056,1.097,1.083,1.544,1.48,32488,65522,9258,26576,40067,3053,5330,23009,3938,7198,61,56.69,11,11.8,390,17,0,0.3333333,0.1666667,0,0,0.05555556,0.2222222,0.1666667,0.05555556,0,2,"0","1",15,"1","1","N",1499.01666666667,4.2056,2.6576,4.0067,0.3053,0.533,2.3009,0.3938,0.7198,39
"https://www.huffingtonpost.com/entry/kristi-noem-estate-tax_us_5a28638de4b0b185e5392b78",0,"Kristi Noem Says Her Story Shows How The Estate Tax Hurts Families. Not Quite.",89262,107206,121459,11440,58008,1.098,1.166,1.585,1.775,46707,52086,8413,2414,56685,2944,6949,25023,1203,3195,35,65.86,9.6,11.5,755,34,0.08333333,0.25,0.1944444,0,0,0.1666667,0.2777778,0.02777778,0,0,14,"0","1",13,"0","1","N",2024.31666666667,5.8008,0.2414,5.6685,0.2944,0.6949,2.5023,0.1203,0.3195,75.5
"https://www.huffingtonpost.com/entry/mick-mulvaney-tells-cfpb-staff-to-disregard-any-instructions-from-acting-director_us_5a1c2ccce4b0d4906cb036c0",0,"Mick Mulvaney To CFPB Staff: 'Disregard' Instructions From Ex-Chief's Appointed Acting Director",95947,106975,110794,13453,80072,1.073,1.11,1.025,1.203,70514,29744,6717,1138,85874,333,3880,1988,1595,1869,158,52.8,10.5,12.3,295,16,0.1666667,0.1666667,0,0,0,0.3333333,0.3333333,0,0,0,26,"1","0",28,"1","1","N",1846.56666666667,8.0072,0.1138,8.5874,0.0333,0.388,0.1988,0.1595,0.1869,29.5
"http://www.huffingtonpost.com/entry/potus-is-obama-in-welcome-letter_us_596b821de4b0d6341fe992fd",0,"Obama Is Still President In Welcome Letter Sent To New U.S. Citizens",101063,106803,47855,17952,36978,1.058,1.054,0.791,0.87,28701,69928,8174,12495,26414,11812,10229,38244,738,30595,73,42.51,12.3,13.4,283,14,0,0.25,0,0,0,0.25,0.375,0.125,0,0,490,"1","1",21,"1","1","N",797.583333333333,3.6978,1.2495,2.6414,1.1812,1.0229,3.8244,0.0738,3.0595,28.3
"http://www.huffingtonpost.com/entry/hot-dog-vendor-berkeley-gofundme_us_59c91221e4b01cc57ff3da81",0,"Cops Took $60 From A Hot Dog Vendor, So The Internet Gave Him $87,000 Back",98294,106644,80985,25246,34476,1.052,1.118,1.29,1.325,35516,61743,9385,3822,22038,27361,4349,39044,3781,32012,103,59.23,10.1,12.2,715,35,0.08,0.08,0.12,0,0,0.2,0.36,0.08,0.08,0,4,"0","0",25,"1","1","N",1349.75,3.4476,0.3822,2.2038,2.7361,0.4349,3.9044,0.3781,3.2012,71.5
"http://www.huffingtonpost.com/entry/senate-republicans-new-life-health-care_us_59702f8be4b0aa14ea7711b7",1,"Senate Republicans Report New Life On Their Health Care Bill",94599,106617,162718,13473,73883,1.045,1.1,1.502,1.85,60994,35226,10397,5890,82006,1010,3812,2222,2443,1152,126,57.3,10.8,12.2,1115,50,0.1960784,0.2156863,0.07843137,0,0,0.07843137,0.4313725,0,0,0,16,"0","0",0,"0","0","Y",2711.96666666667,7.3883,0.589,8.2006,0.101,0.3812,0.2222,0.2443,0.1152,111.5
"http://www.huffingtonpost.com/entry/tillerson-trump-speaks-for-himself_us_59a2cedde4b06d67e3383487",0,"Rex Tillerson Says Trump Speaks Only For Himself On American Values",97142,106569,55202,11737,56971,1.13,1.108,0.743,0.804,37004,58780,10785,4477,53108,5236,5630,26605,2412,8040,206,50.06,11.5,13.9,380,18,0.1470588,0.2647059,0.2647059,0,0,0.1470588,0.1764706,0,0,0,49,"1","1",86,"1","1","N",920.033333333333,5.6971,0.4477,5.3108,0.5236,0.563,2.6605,0.2412,0.804,38
"https://www.huffingtonpost.com/entry/trump-installed-consumer-agency-head-sets-hiring-freeze-halts-new-rules_us_5a1ce277e4b04e8b2a83f0e4",0,"Trump-Installed Consumer Agency Head Sets Hiring Freeze, Halts New Rules",94510,106500,101810,12797,78674,1.096,1.109,1.03,1.105,53440,42017,11043,3132,80151,324,3468,1833,162,3129,41,51.28,11.1,12.1,477,24,0.3,0.3,0,0,0,0.2,0.2,0,0,0,62,"1","1",3,"1","0","N",1696.83333333333,7.8674,0.3132,8.0151,0.0324,0.3468,0.1833,0.0162,0.3129,47.7
"http://www.huffingtonpost.com/entry/nypd-responds-to-trump-speech-use-of-force_us_597cf58be4b02a8434b6d20e",1,"NYPD Calls Unreasonable Use Of Force 'Irresponsible' After Trump's Speech",95855,106485,89005,13799,61288,1.065,1.102,1.092,1.214,38753,56508,11224,4309,60545,6644,4325,19093,1966,37900,237,44.78,13.5,14.6,683,26,0.09375,0.40625,0.21875,0,0,0.0625,0.1875,0.03125,0,0,390,"1","1",125,"1","1","Y",1483.41666666667,6.1288,0.4309,6.0545,0.6644,0.4325,1.9093,0.1966,3.79,68.3
"https://www.huffingtonpost.com/entry/white-house-denies-report-nyt-immigration_us_5a3ec872e4b025f99e17880e",0,"White House Denies Report That Trump Said Haitian Immigrants 'All Have AIDS'",46796,106321,24567,8090,26319,1.147,1.181,0.611,0.723,69871,29710,6740,1253,24654,3608,53500,12330,993,6769,41,58.72,10.3,12.7,230,11,0,0.8,0,0,0,0.2,0,0,0,0,84,"0","1",30,"1","1","N",409.45,2.6319,0.1253,2.4654,0.3608,5.35,1.233,0.0993,0.6769,23
"http://www.huffingtonpost.com/entry/donald-trump-north-korea-threat_us_598ca7fce4b08a2472731826",0,"Donald Trump Now Thinks His 'Fire And Fury' Threat Might Not Have Been Tough Enough",93924,106258,98027,11068,72497,1.175,1.109,1.061,1.167,56938,41851,7469,4067,78874,568,6008,7858,901,4605,69,72.36,7.1,9.8,316,20,0.2307692,0.6153846,0,0,0,0,0.1538462,0,0,0,1,"0","0",10,"0","1","N",1633.78333333333,7.2497,0.4067,7.8874,0.0568,0.6008,0.7858,0.0901,0.4605,31.6
"http://www.huffingtonpost.com/entry/gop-infighting-agenda_us_598c9326e4b0a66b8bb1cb37",0,"GOP Infighting Explodes Into Open Over Stalled Legislative Agenda",96483,106257,129275,16326,72948,1.086,1.104,1.388,1.467,44098,47149,15010,2900,73493,12757,5814,2533,267,1314,47,48.74,12,13.8,808,36,0.07843137,0.5098039,0.05882353,0,0,0.09803922,0.2352941,0.01960784,0,0,74,"0","0",5,"0","1","N",2154.58333333333,7.2948,0.29,7.3493,1.2757,0.5814,0.2533,0.0267,0.1314,80.8
"http://www.huffingtonpost.com/entry/meghan-mccain-trump-mockery-john-mccain_us_59ccedeee4b0210dfdfc6521",0,"Meghan McCain Hits Back Over Report That Trump Has Been Mocking Her Dad",101464,106011,87113,12954,49599,1.096,1.068,1.316,1.392,35169,58938,11904,9512,37184,5375,10042,35606,2341,6688,27,54.32,9.9,11.1,338,20,0.2380952,0.6190476,0,0,0,0,0.0952381,0.04761905,0,0,1,"1","0",1,"1","0","N",1451.88333333333,4.9599,0.9512,3.7184,0.5375,1.0042,3.5606,0.2341,0.6688,33.8
"http://www.huffingtonpost.com/entry/trump-russia-meeting_us_59637b59e4b0d5b458ebdd34",0,"Trump Allies Defend Russia Meeting, Saying Every Campaign Does This",94054,105966,139842,12495,78338,1.084,1.134,1.3,1.562,66184,32188,7594,1647,90095,301,3156,1895,567,5292,135,50.77,11.2,13.3,286,14,0,0,0.25,0,0,0.5,0.25,0,0,0,26,"1","0",42,"1","1","N",2330.7,7.8338,0.1647,9.0095,0.0301,0.3156,0.1895,0.0567,0.5292,28.6
"http://www.huffingtonpost.com/entry/mike-pence-stands-with-trump-charlottesville_us_59948f3be4b0d0d2cc83bd73",0,"Mike Pence Says He 'Stands With The President' On Charlottesville",96209,105764,58478,10872,54965,1.132,1.106,0.85,0.882,33336,62197,10231,3435,52968,1146,4193,34645,1847,64509,308,64.44,10.1,12.5,402,17,0.1153846,0.2307692,0.1153846,0,0,0.3076923,0.1923077,0.03846154,0,0,21,"0","1",7,"0","1","N",974.633333333333,5.4965,0.3435,5.2968,0.1146,0.4193,3.4645,0.1847,6.4509,40.2
"http://www.huffingtonpost.com/entry/erik-prince-interview-afghanistan_us_59a8289ae4b07e81d355d849",1,"Blackwater's Erik Prince On How He Got Into The White House",95185,105559,204011,13823,75376,1.085,1.133,2.094,2.337,59432,34755,11372,3224,80687,1253,5113,2701,1369,2562,104,74.29,6.4,10.1,3107,224,0.2421875,0.2734375,0.125,0.0078125,0,0.140625,0.1484375,0.0546875,0.0078125,0,53,"0","1",15,"1","1","Y",3400.18333333333,7.5376,0.3224,8.0687,0.1253,0.5113,0.2701,0.1369,0.2562,310.7
"https://www.huffingtonpost.com/entry/james-o-keefe-project-veritas-inauguration-trial-j20_us_5a1daafbe4b079c1128a462f",1,"Feds Use James O'Keefe Video In Felony Trial Of Trump Inauguration Protesters",97848,105538,116682,23209,61641,0.991,1.058,1.222,1.404,40027,55759,9752,9776,39066,19080,11915,5093,4456,1411,276,50.36,11.4,14.3,1082,52,0.07142857,0.3928571,0.3035714,0,0,0.1071429,0.125,0,0,0,64,"0","1",5,"1","1","Y",1944.7,6.1641,0.9776,3.9066,1.908,1.1915,0.5093,0.4456,0.1411,108.2
"http://www.huffingtonpost.com/entry/tax-reform-cuts-trump_us_599ee5efe4b05710aa5a65c3",0,"Tax Reform, Facing Numerous Challenges, Could End Up Meaning Only Marginal Cuts",90479,105505,136314,12714,74939,1.099,1.165,1.242,1.597,60210,34807,10488,2968,87605,743,3256,2179,92,5457,45,48.54,12.1,13.6,904,40,0.4222222,0.1777778,0.02222222,0,0,0.06666667,0.3111111,0,0,0,3,"1","1",2,"1","0","N",2271.9,7.4939,0.2968,8.7605,0.0743,0.3256,0.2179,0.0092,0.5457,90.4
"http://www.huffingtonpost.com/entry/facebook-fec-election-ads_us_59c4251be4b0cdc773300bf8",1,"Facebook Is Now The Federal Election Commission, But With More Secrets",97264,105208,111688,14207,82164,1.087,1.064,1.092,1.159,53797,41092,10319,655,88890,356,6922,1942,543,2301,145,49.55,11.7,13.1,1058,49,0.04347826,0.4347826,0.04347826,0,0,0.2173913,0.2173913,0.04347826,0,0,38,"0","0",26,"1","1","Y",1861.46666666667,8.2164,0.0655,8.889,0.0356,0.6922,0.1942,0.0543,0.2301,105.8
"https://www.huffingtonpost.com/entry/woman-protects-trump-supporters_us_599888c6e4b0a2608a6cabd9",0,"Woman Protects Trump Supporters From Crowd, Showing Us How To Combat Hate",90611,105124,92863,15725,61360,1.098,1.126,1.045,1.26,39734,51617,13773,10373,62457,8784,7075,5210,2611,2500,59,61.46,9.2,11.4,236,13,0,0.2,0.2666667,0,0,0.1333333,0.2666667,0.1333333,0,0,127,"1","1",15,"1","1","N",1547.71666666667,6.136,1.0373,6.2457,0.8784,0.7075,0.521,0.2611,0.25,23.6
"https://www.huffingtonpost.com/entry/senate-republicans-tax-reform_us_5a1cb40be4b0e2ddcbb22c61",1,"Senate Republicans Looking To Play 'Let's Make A Deal' On Tax Cuts",89645,105112,140246,13095,73661,1.116,1.179,1.45,1.642,65425,30853,8834,1253,77828,3051,5755,379,556,978,105,59.33,10,11.6,1013,50,0.1944444,0.1388889,0.02777778,0,0,0.1666667,0.4166667,0.02777778,0.02777778,0,1,"1","0",31,"1","1","Y",2337.43333333333,7.3661,0.1253,7.7828,0.3051,0.5755,0.0379,0.0556,0.0978,101.3
"http://www.huffingtonpost.com/entry/anthony-scaramucci-donald-trump-tweets_us_59739565e4b0e79ec199a75b",0,"Anthony Scaramucci Deletes Tweets At Odds With Trump, Then Says He's Being Transparent",98641,105057,59250,10609,40926,1.06,1.038,1.002,1.165,17576,77969,9512,6488,35348,1946,5483,47407,3554,16594,219,53.41,10.2,13,214,12,0.2222222,0.1111111,0,0,0,0.3333333,0.3333333,0,0,0,37,"0","1",48,"0","1","N",987.5,4.0926,0.6488,3.5348,0.1946,0.5483,4.7407,0.3554,1.6594,21.4
"http://www.huffingtonpost.com/entry/donald-trump-journalist-enemies_us_599153f8e4b09071f69ab126",0,"New Trump Video Names Journalists -- Not Nazis -- As ‘Enemies’",97436,104903,38949,10084,44139,1.072,1.143,0.676,0.732,34328,58621,11954,917,30955,1119,9367,55147,658,39900,133,50.87,11.2,13.3,122,6,0,0.7777778,0.1111111,0,0,0,0.1111111,0,0,0,27,"0","0",23,"1","1","N",649.15,4.4139,0.0917,3.0955,0.1119,0.9367,5.5147,0.0658,3.99,12.2
"http://www.huffingtonpost.com/entry/fox-friends-compares-911-memorials-to-confederate-statues_us_59b696ace4b0b5e53107ad6b",0,"‘Fox & Friends’ Host Asks If 9/11 Memorial Will Face Same Fate As Confederate Statues",97880,104710,49142,11310,50617,1.102,1.071,0.747,0.813,27820,69140,7750,2880,45101,1458,4711,44436,527,20630,69,54.76,11.8,14.3,297,12,0.3333333,0.1333333,0.2,0,0,0.2,0.1333333,0,0,0,5,"1","1",33,"1","1","N",819.033333333333,5.0617,0.288,4.5101,0.1458,0.4711,4.4436,0.0527,2.063,29.7
"http://www.huffingtonpost.com/entry/trump-memo-transgender-military-ban_us_59a0a336e4b0821444c340d0",1,"Trump Signs Memo Banning New Transgender Service Members",93791,104603,61399,27180,59808,1.12,1.111,0.556,0.77,25951,71481,7171,2366,52051,31484,5372,6629,493,19827,117,42.31,12.4,14.7,552,27,0.06666667,0.3333333,0,0,0,0.3,0.2333333,0.06666667,0,0,12,"1","1",111,"1","1","Y",1023.31666666667,5.9808,0.2366,5.2051,3.1484,0.5372,0.6629,0.0493,1.9827,55.2
"https://www.huffingtonpost.com/entry/tax-bill-advancing-senate_us_5a1f1886e4b017a311ec107e",0,"Senate Tax Bill Hurtles Toward Passage, Clears Another Procedural Vote",92653,104388,91824,13504,75332,1.048,1.127,0.874,1.051,55876,38121,10391,2560,78202,1068,3536,2757,260,4575,40,62.27,8.9,11.7,715,41,0.2222222,0.1111111,0.05555556,0,0,0.1944444,0.4166667,0,0,0,10,"1","1",4,"1","0","N",1530.4,7.5332,0.256,7.8202,0.1068,0.3536,0.2757,0.026,0.4575,71.5
"http://www.huffingtonpost.com/entry/trump-police-brutality-joke_us_597f9650e4b08e143004d709",0,"White House Says Trump Was 'Making A Joke' When He Endorsed Police Brutality",96203,104348,72777,12811,55901,1.082,1.107,0.996,1.082,39933,54824,9591,4052,55369,2551,4573,27453,3177,53247,599,62.61,10.8,12.4,279,11,0,0.3571429,0.07142857,0,0,0.2142857,0.2857143,0.07142857,0,0,46,"0","1",71,"1","1","N",1212.95,5.5901,0.4052,5.5369,0.2551,0.4573,2.7453,0.3177,5.3247,27.9
"https://www.huffingtonpost.com/entry/senate-republicans-trump_us_59f0e4d7e4b0af27f58930c4",0,"Republicans Really Don’t Think It’s Their Job To Keep Trump In Check",96073,104277,141783,12104,77988,1.023,1.103,1.39,1.601,65130,30675,8472,287,80342,502,2062,7384,868,9085,130,74.29,6.4,9.7,805,58,0.1463415,0.3658537,0.07317073,0,0,0.07317073,0.2926829,0,0.04878049,0,25,"0","1",10,"0","1","N",2363.05,7.7988,0.0287,8.0342,0.0502,0.2062,0.7384,0.0868,0.9085,80.5
"https://www.huffingtonpost.com/entry/hillary-clinton-barack-obama-harvey-weinstein_us_59dcc684e4b0b34afa5c28f1",0,"Hillary Clinton Breaks Silence On Harvey Weinstein Sexual Assault Reports",92264,104110,85112,19179,50036,1.056,1.105,1.196,1.192,41026,54395,8689,1523,44824,819,4367,43683,1771,6626,24,52.49,10.6,13.4,709,38,0.173913,0.2608696,0.173913,0,0,0.08695652,0.2173913,0.08695652,0,0,40,"0","0",0,"0","0","N",1418.53333333333,5.0036,0.1523,4.4824,0.0819,0.4367,4.3683,0.1771,0.6626,70.9
"https://www.huffingtonpost.com/entry/pennsylvania-governor-abortion_us_5a317c9be4b091ca2684f0cf",0,"Pennsylvania Governor: Women Can 'Make Their Own Health Care Decisions'",96993,104099,29217,6597,30843,1.043,1.11,0.659,0.815,20403,73503,10193,1429,19338,829,4222,70483,633,43853,140,46.3,13,13.5,397,16,0.1176471,0.4705882,0,0.05882353,0,0.1764706,0.1764706,0,0,0,4,"1","1",28,"1","1","N",486.95,3.0843,0.1429,1.9338,0.0829,0.4222,7.0483,0.0633,4.3853,39.7
"http://www.huffingtonpost.com/entry/ron-johnson-mccain-tumor_us_598b2aafe4b0449ed5073ea0",0,"GOP Senator: Brain Tumor 'Might Have Factored In' John McCain's Health Care Vote",97553,104093,81151,11449,62046,1.056,1.064,0.954,1.123,33717,59709,10667,3447,60983,1280,4126,26058,2031,14541,81,74.08,6.4,9.4,495,35,0.07142857,0.4285714,0.1428571,0,0,0.1428571,0.2142857,0,0,0,33,"0","0",6,"0","1","N",1352.51666666667,6.2046,0.3447,6.0983,0.128,0.4126,2.6058,0.2031,1.4541,49.5
"https://www.huffingtonpost.com/entry/mike-pence-michael-flynn-russia_us_5a219b12e4b03c44072d61f1",0,"Michael Flynn’s Guilty Plea Pulls Vice President Pence Closer To Russia Spotlight",91462,103972,110042,14155,63877,1.09,1.136,1.251,1.444,33956,55731,14285,6795,61467,1791,5034,12218,1846,10402,127,50.46,11.4,13.5,788,38,0.03703704,0.5185185,0.1111111,0,0,0.1111111,0.1481481,0.03703704,0.03703704,0,57,"1","1",179,"1","1","N",1834.03333333333,6.3877,0.6795,6.1467,0.1791,0.5034,1.2218,0.1846,1.0402,78.8
"http://www.huffingtonpost.com/entry/sputnik-the-russian-news-agency-is-under-investigation-by-the-fbi_us_59b6b453e4b036fd85cccc61",1,"Sputnik, The Russian News Agency, Is Under Investigation By The FBI",92337,103926,122287,14922,74735,1.061,1.143,1.145,1.403,61738,34237,7951,4309,84011,443,5230,470,254,1364,159,48.43,12.1,13.9,1633,72,0.15625,0.421875,0.03125,0,0,0.125,0.25,0.015625,0,0,29,"1","0",70,"1","1","Y",2038.11666666667,7.4735,0.4309,8.4011,0.0443,0.523,0.047,0.0254,0.1364,163.3
"http://www.huffingtonpost.com/entry/twitter-reacts-trump-cnn-tweet_us_5959711ce4b0da2c732440b6",0,"'Sweetie U Cray': Celebs, Politicians React On Twitter To Trump's CNN Tweet",96286,103718,141896,14440,46516,1.082,1.116,1.871,2.506,35334,57716,10668,10503,40305,2032,12022,32704,366,5256,19,54.93,9.6,12.2,392,24,0.1176471,0.4705882,0.2941176,0,0,0.05882353,0.05882353,0,0,0,0,"0","0",0,"0","0","N",2364.93333333333,4.6516,1.0503,4.0305,0.2032,1.2022,3.2704,0.0366,0.5256,39.2
"http://www.huffingtonpost.com/entry/sarah-sanders-flag-anthem-black-and-white_us_59cd5575e4b06791bb0f6e08",0,"White House Says Its Stance On Flag & Anthem Issue Is 'Pretty Black And White'",96662,103679,64415,9327,39209,1.049,1.076,1.229,1.367,24856,69601,9222,5560,28505,1414,8234,52600,2680,35370,145,57.4,10.8,11,200,9,0,0.4285714,0.1428571,0,0.1428571,0.1428571,0.1428571,0,0,0,55,"1","1",95,"1","1","N",1073.58333333333,3.9209,0.556,2.8505,0.1414,0.8234,5.26,0.268,3.537,20
"https://www.huffingtonpost.com/entry/donald-trump-knew-what-he-signed-up-for_us_59e70862e4b0d0e4fe6c0323",0,"'Repulsive Oaf' Trump Ripped For What He Said To Slain Soldier's Widow",95940,103644,144036,12303,60262,1.048,1.1,1.738,1.996,40446,52494,10704,2332,57197,5898,4026,24763,1659,23952,47,66.03,7.5,8.8,137,10,0.2,0.6,0.2,0,0,0,0,0,0,0,6,"1","1",27,"1","1","N",2400.6,6.0262,0.2332,5.7197,0.5898,0.4026,2.4763,0.1659,2.3952,13.7
"http://www.huffingtonpost.com/entry/new-yorker-cover-trump-children-jared-donald_us_5968ae2de4b0d6341fe815cd",0,"New Yorker Cover Mocks Naughty Kids Donald Trump Jr. And Jared Kushner",97258,103312,31319,14029,61736,1.069,1.044,0.375,0.41,51549,41812,9951,5139,55734,1450,4666,19493,7846,1747,24,64.1,8.2,10.5,140,9,0,0.6,0,0,0,0.2,0,0.2,0,0,5,"0","1",0,"0","0","N",521.983333333333,6.1736,0.5139,5.5734,0.145,0.4666,1.9493,0.7846,0.1747,14
"http://www.huffingtonpost.com/entry/ryan-zinke-defends-travel_us_59ce7254e4b05f005d34102d",0,"Ryan Zinke Calls Private Plane Controversy 'A Little BS'",98566,103239,106401,14698,73232,1.056,1.051,1.134,1.224,44825,45588,12826,4149,69835,5044,7240,8390,1057,2659,80,51.99,10.8,13,518,27,0.125,0.125,0,0,0,0.375,0.25,0.125,0,0,18,"0","0",10,"1","1","N",1773.35,7.3232,0.4149,6.9835,0.5044,0.724,0.839,0.1057,0.2659,51.8
"https://www.huffingtonpost.com/entry/trump-native-american-heritage-month-pocahontas_us_59fca124e4b04cdbeb32fe3e",0,"Trump Kicks Off Native American Heritage Month By Reviving 'Pocahontas' Slur",98291,103205,54193,10467,33983,1.052,1.07,1.145,1.257,20634,73754,8817,3546,25447,2978,4378,56479,4798,23318,126,56.86,8.9,12.2,316,22,0,0.1875,0.3125,0.0625,0,0.0625,0.3125,0.0625,0,0,77,"0","1",20,"1","1","N",903.216666666667,3.3983,0.3546,2.5447,0.2978,0.4378,5.6479,0.4798,2.3318,31.6
"https://www.huffingtonpost.com/entry/white-supremacist-nazi-lawyers_us_5a3d8da8e4b0b0e5a7a2232d",1,"Should White Supremacists Be Allowed To Practice Law?",75341,103111,140666,15604,57072,1.095,1.181,1.869,1.912,52773,39186,11152,1111,54796,2286,19334,4543,2339,7171,148,57.4,10.8,13.3,4587,207,0.148855,0.3244275,0.2251908,0.003816794,0.003816794,0.1946565,0.08396947,0.01145038,0.003816794,0,702,"1","1",223,"1","1","Y",2344.43333333333,5.7072,0.1111,5.4796,0.2286,1.9334,0.4543,0.2339,0.7171,458.7
"http://www.huffingtonpost.com/entry/steve-bannon-daca-immigration_us_59b13c33e4b0354e440fb247",0,"Steve Bannon: Catholic Church Opposes DACA's End Because It Needs 'Illegal Aliens To Fill The Churches'",96498,102771,79651,13623,48601,1.067,1.084,1.145,1.295,42144,55235,5392,6216,43672,8480,8221,30337,551,14456,77,51.78,10.9,12.9,679,35,0.125,0.21875,0.28125,0,0,0.15625,0.15625,0.0625,0,0,57,"1","1",85,"1","1","N",1327.51666666667,4.8601,0.6216,4.3672,0.848,0.8221,3.0337,0.0551,1.4456,67.9
"http://www.huffingtonpost.com/entry/trump-putin-cyber-security-unit-dumb_us_59624bb7e4b0615b9e9227ae",0,"Lawmakers Note Absurdity Of Trump, Putin Working Together On Cybersecurity",89544,102763,127350,16654,65802,1.085,1.162,1.147,1.649,37825,53263,11675,9978,69097,1851,7088,7075,717,8769,233,55.74,9.3,11.6,434,28,0.1818182,0.2727273,0,0,0,0.4545455,0,0.09090909,0,0,35,"1","1",323,"1","1","N",2122.5,6.5802,0.9978,6.9097,0.1851,0.7088,0.7075,0.0717,0.8769,43.4
"https://www.huffingtonpost.com/entry/video-shows-trump-supporters-saying-5-year-old-girl-looks-like-a-terrorist_us_5a3037d0e4b07ff75afe3900",0,"Video Shows Trump Supporters Saying 5-Year-Old Girl 'Looks Like' A Terrorist",93891,102625,98032,14301,59668,1.103,1.12,1.177,1.37,43221,48934,10470,6847,50918,1485,4357,26333,717,5078,29,51.68,10.9,13.5,662,34,0.2580645,0.1935484,0.1935484,0,0,0.2580645,0.06451613,0.03225806,0,0,37,"1","1",36,"1","1","N",1633.86666666667,5.9668,0.6847,5.0918,0.1485,0.4357,2.6333,0.0717,0.5078,66.2
"http://www.huffingtonpost.com/entry/hillary-clinton-shuts-down-gops-latest-attack-with-one-epic-tweet_us_595d9c7ee4b0615b9e8f08f7",0,"Hillary Clinton Shuts Down GOP's Latest Attack With One Epic Tweet",96158,102589,74793,14676,54894,1.085,1.087,0.986,1.118,42599,49654,10336,3844,45496,2490,11170,28030,2507,11498,33,57.57,8.6,10.9,96,7,0,0,0,0,0,0.25,0.625,0.125,0,0,87,"0","1",14,"0","1","N",1246.55,5.4894,0.3844,4.5496,0.249,1.117,2.803,0.2507,1.1498,9.6
