"URL","impact","Title","Visitors","Views","Engaged_minutes","New_vis.","Returning_vis.","Avg._views_new_vis.","Avg._views_ret._vis.","Avg._minutes_new_vis.","Avg._minutes_ret._vis.","Desktop_views","Mobile_views","Tablet_views","Search_refs","Internal_refs","Other_refs","Direct_refs","Fb_refs","Fb_interactions","readability","grade_level","smog_index","total_words","total_sentences","neg1","neg2","neg3","neg4","neg5","pos1","pos2","pos3","pos4","pos5","Other_Social_ref","Li_ref","Pi_ref","Other_int","Tw_int","Li_int","Pi_int"
"https://www.huffingtonpost.com/entry/roy-moore-still-wont-concede-alabama_us_5a320905e4b01bdd7659e9d2",0,"Roy Moore Still Won’t Concede Defeat: ‘The Battle Rages On’",121591,175534,179351,16595,100042,1.126,1.172,1.372,1.603,114331,48408,12795,3125,103283,1413,44392,4229,6270,63.29,8.5,11.7,427,26,0.294117647058824,0.235294117647059,0,0,0,0.294117647058824,0.0588235294117647,0,0.117647058823529,0,86,"0","1",28,"1","1","1"
"https://www.huffingtonpost.com/entry/gregg-popovich-san-antonio-spurs-donald-trump_us_59e5aeabe4b0a2324d1d3b4a",0,"Gregg Popovich Goes Full Throttle On 'Soulless Coward' Donald Trump",159493,175350,154570,21793,98343,1.068,1.102,1.193,1.292,66844,90338,18168,13096,99060,1850,7601,39168,49022,55.68,11.4,12.2,191,8,0.142857142857143,0.571428571428571,0.142857142857143,0,0,0.142857142857143,0,0,0,0,116,"1","1",134,"1","1","1"
"https://www.huffingtonpost.com/entry/trump-obamacare-executive-action_us_59daa131e4b046f5ad9923a9",1,"Trump Has A New Plan To Undermine Obamacare And It Doesn't Need Congress",156283,175179,240103,22237,115263,1.117,1.12,1.756,1.773,91546,67573,16060,7846,115919,4831,8962,18864,15975,45.9,13.1,15.4,1262,50,0.131147540983607,0.229508196721311,0.0655737704918033,0,0,0.163934426229508,0.39344262295082,0.0163934426229508,0,0,33,"1","1",178,"1","1","1"
"http://www.huffingtonpost.com/entry/christopher-cantwell-white-supremacist-vice-video_us_59954051e4b0d0d2cc843a5b",0,"White Nationalist Christopher Cantwell Fights Back Tears At Prospect Of Arrest",159241,174512,180312,38771,90406,1.032,1.106,1.332,1.421,85576,76926,12010,20365,78013,25006,13896,22569,12169,70.84,7.7,10.7,468,27,0.125,0.458333333333333,0.291666666666667,0,0,0.0416666666666667,0.0416666666666667,0.0416666666666667,0,0,258,"1","1",14,"1","1","1"
"https://www.huffingtonpost.com/entry/rnc-christmas-greetings-trump-twitter_us_5a3379e9e4b040881be937e1",0,"RNC Request To Send Christmas Greetings To The Trumps Goes Awry",103173,174255,60268,8937,44649,1.125,1.128,1.021,1.144,93394,67338,13523,1591,33507,1091,68656,56976,6329,42.72,12.3,0,40,2,0,0,0,0,0,0.5,0.5,0,0,0,1,"0","0",2,"1","1","1"
"https://www.huffingtonpost.com/entry/jared-kushner-security-clearance-mistakes_us_59e07426e4b04d1d5180bfae",0,"Officials Couldn't Believe How Botched Jared Kushner's Clearance Forms Were",161847,174108,95315,18659,81490,1.056,1.144,0.833,0.989,51910,104313,17885,33990,74478,10489,16808,21481,14266,47.49,10.4,13.2,230,15,0.125,0.625,0,0,0,0,0.125,0.125,0,0,111,"1","1",53,"1","1","1"
"https://www.huffingtonpost.com/entry/donald-trump-values-voter-summit_us_59e0b596e4b03a7be57fe666",0,"Trump Becomes First Sitting President To Address Anti-LGBTQ Event",167848,173949,94711,25954,90352,1.051,1.05,0.976,0.785,64181,98243,11525,13291,75551,2376,5747,58765,59003,51.28,11.1,12.7,379,19,0.166666666666667,0.555555555555556,0.166666666666667,0,0,0.0555555555555556,0.0555555555555556,0,0,0,167,"1","1",103,"1","1","1"
"http://www.huffingtonpost.com/entry/clinton-bush-carter-obama-harvey-irma-relief_us_59b1d3abe4b0b5e53105160d",0,"All The Living Former U.S. Presidents Rally To Help Hurricane Victims",155708,173948,57336,21052,45408,1.065,1.119,0.882,0.882,31856,125022,17070,5721,27598,3389,9205,119293,130743,53,10.4,12.6,273,15,0,0.230769230769231,0.384615384615385,0,0,0.230769230769231,0.0769230769230769,0.0769230769230769,0,0,46,"1","1",27,"1","1","1"
"http://www.huffingtonpost.com/entry/trump-russian-collusion_us_59651049e4b005b0fdc8fa9e",0,"Trump Weighs In On Donald Trump Jr.'s Eagerness For Russian Help",157331,173945,214110,23403,128963,1.033,1.104,1.089,1.434,98900,59676,15369,2510,119778,2057,32797,3124,3640,59.84,9.8,11.9,693,35,0.0416666666666667,0.375,0.0416666666666667,0,0,0.208333333333333,0.208333333333333,0.0416666666666667,0.0833333333333333,0,256,"0","1",35,"1","1","1"
"http://www.huffingtonpost.com/entry/donald-trump-jr-russia-campaign-finance-law_us_5964ef44e4b005b0fdc88f88",0,"Donald Trump Jr. Just Tweeted Out Pretty Clear Evidence That He Broke The Law, Experts Say",159864,173771,139485,20870,91902,1.053,1.083,1.327,1.186,68251,94182,11338,6222,90770,2938,6988,53077,30272,54.52,9.8,12.2,300,18,0.222222222222222,0.111111111111111,0.222222222222222,0,0,0.222222222222222,0.222222222222222,0,0,0,135,"1","1",87,"1","1","1"
"https://www.huffingtonpost.com/entry/sarah-sanders-all-women-who-say-trump-sexually-assaulted-them-are-liars_us_59f3846ee4b077d8dfc99253",0,"White House: All The Women Who Say Trump Sexually Harassed Them Are Liars",152525,173646,121327,21697,94973,1.066,1.113,0.998,1.034,56147,99344,18155,4624,92307,5817,8267,43859,35089,42.92,12.2,14.2,258,13,0.111111111111111,0.444444444444444,0.222222222222222,0,0,0.111111111111111,0.111111111111111,0,0,0,83,"1","1",130,"1","1","1"
"https://www.huffingtonpost.com/entry/alabama-democrats-roy-moore_us_5a18212ce4b0cee6c04f404f",1,"The Best Chance To Defeat Roy Moore May Be For The Democratic Party To Lie Low",157417,173603,197732,30184,124301,1.047,1.135,1.103,1.349,72273,82488,18842,21386,122050,6449,7148,4373,2103,62.78,8.7,11.5,1164,69,0.0204081632653061,0.244897959183673,0.0204081632653061,0,0,0.183673469387755,0.36734693877551,0.0816326530612245,0.0816326530612245,0,14,"0","0",0,"1","0","0"
"http://www.huffingtonpost.com/entry/trump-white-house-response-charlottesville_us_59908c5ce4b090964297cdf5",1,"Trump's Unwillingness To Directly Denounce White Supremacy Grows Conspicuous",151499,173270,166059,18641,90558,1.106,1.166,1.355,1.544,61457,92931,18882,12730,97682,2349,8250,36767,15813,52.49,10.6,13.1,803,43,0.09375,0.375,0.34375,0,0,0.09375,0.09375,0,0,0,152,"1","1",104,"1","1","1"
"http://www.huffingtonpost.com/entry/mitch-mcconnell-obamacare-repeal_us_596d802be4b0e983c0587b39",0,"Mitch McConnell Says Senate Will Vote To Repeal Obamacare And Replace It Later",156798,172967,163746,20974,113378,1.031,1.132,1.069,1.243,74737,77985,20245,5842,116800,1823,10547,20552,23238,56.49,11.1,12.3,462,20,0.222222222222222,0.166666666666667,0,0,0,0.0555555555555556,0.5,0.0555555555555556,0,0,339,"1","1",124,"1","1","1"
"https://www.huffingtonpost.com/entry/roy-moore-alabama-republicans_us_59e8ce2be4b061a7badae062",1,"Nobody Really Likes Roy Moore -- Not Even Alabama Republicans",155672,172343,338566,23943,125450,1.067,1.128,2.1,2.327,89794,63074,19475,7148,121948,4797,7296,5806,7461,61.26,9.3,11.6,2203,120,0.148936170212766,0.170212765957447,0.159574468085106,0.0106382978723404,0,0.202127659574468,0.191489361702128,0.074468085106383,0.0425531914893617,0,172,"0","1",25,"1","1","1"
"http://www.huffingtonpost.com/entry/trump-north-korea-nuclear-policy_us_595d67eae4b02e9bdb0a1fe3",0,"Trump Twists In The Wind As North Korea's Nuclear Capability Grows",153105,171881,258884,22155,128018,1.043,1.122,1.49,1.755,82932,66486,22463,1724,144871,2579,9484,2475,1635,55.24,9.5,12.1,1246,78,0.125,0.410714285714286,0.107142857142857,0,0,0.232142857142857,0.0535714285714286,0.0714285714285714,0,0,4,"0","1",8,"1","0","1"
"https://www.huffingtonpost.com/entry/trump-daca_us_599f21f3e4b05710aa5ad224",1,"Dreamers Vow To 'Fight Like Hell' To Defend DACA Amid Rumors Trump Will End Program",162452,171852,161896,29419,114030,1.049,1.074,1.171,1.144,87867,72373,11612,19785,114053,6598,12104,6020,6621,49.25,11.8,13.5,1207,55,0.15625,0.234375,0.046875,0,0,0.375,0.1875,0,0,0,39,"0","1",19,"1","1","1"
"https://www.huffingtonpost.com/entry/orrin-hatch-tax-cuts-rich_us_5a0eedbbe4b045cf4370fa91",0,"GOP Senator Loses His Cool When Confronted About Tax Cuts For The Rich",153312,171645,208705,23159,96061,1.084,1.135,1.582,1.793,74194,82869,14582,12941,95714,15204,10000,22907,16700,66.13,7.4,9.7,286,21,0.0833333333333333,0.166666666666667,0.0833333333333333,0,0,0.166666666666667,0.5,0,0,0,3,"1","1",9,"1","1","1"
"http://www.huffingtonpost.com/entry/fox-news-donald-trump-charlottesville-racism_us_59921a10e4b09096429949b7",1,"Fox News Host: Trump Is 'All Too Happy To Reap The Benefits' Of Racism",164489,171577,179507,27057,101632,1.082,1.115,1.259,1.49,68873,83552,19152,12797,91339,1965,11286,39912,16592,57.4,10.8,13,665,30,0.0588235294117647,0.294117647058824,0.372549019607843,0,0,0.0392156862745098,0.196078431372549,0.0392156862745098,0,0,1303,"1","1",39,"1","1","1"
"http://www.huffingtonpost.com/entry/trump-taxes-benefit_us_59b8082fe4b027c149e2da19",0,"It's Unclear What Trump’s Tax Plan Would Do – Other Than Put Hundreds Of Millions In His Pocket",156159,171572,145858,20836,121689,1.101,1.083,0.945,1.024,97037,61659,12876,18863,126373,2819,7187,2574,6526,59.33,10,12.9,548,27,0.217391304347826,0.173913043478261,0,0,0,0.260869565217391,0.304347826086957,0.0434782608695652,0,0,138,"0","1",66,"1","1","1"
"https://www.huffingtonpost.com/entry/anita-hill-joe-biden-apology_us_5a15a8c4e4b09650540ec7b6",0,"Anita Hill: Joe Biden's Apology Is 'Not Enough'",164526,170866,166814,31040,84306,1.003,1.1,1.211,1.543,63370,92045,15451,11050,88880,4654,7500,43398,9489,64.3,8.1,10.9,771,50,0.35,0.35,0.05,0,0,0.05,0.2,0,0,0,425,"1","1",29,"1","1","1"
"http://www.huffingtonpost.com/entry/donald-trump-tax-cuts_us_59cad42ce4b02aef6cd5fd04",1,"Trump Promises A Tax Cut For The Middle Class, Guarantees One For The Rich",158232,169856,189594,24074,126264,1.068,1.082,1.337,1.247,106154,52771,10931,6432,126965,3897,11528,3706,9743,56.79,11,13,775,34,0.393939393939394,0.181818181818182,0.0303030303030303,0,0,0.151515151515152,0.242424242424242,0,0,0,44,"1","1",56,"1","1","1"
"https://www.huffingtonpost.com/entry/paul-ryan-coup-freedom-caucus_us_59b75e13e4b027c149e1c8b0",1,"House Conservatives Were Plotting Against Paul Ryan. Then Came Trump's Surprise.",157080,169786,176458,22756,113205,1.126,1.091,1.251,1.293,88874,66266,14646,16778,111635,11394,12542,1082,901,56.08,11.3,12.8,1387,59,0.192307692307692,0.326923076923077,0.0192307692307692,0,0,0.0961538461538462,0.326923076923077,0,0.0384615384615385,0,34,"0","1",7,"1","0","1"
"http://www.huffingtonpost.com/entry/trump-harvey-crisis_us_599f3d3de4b05710aa5b095f",0,"Harvey Could Be Trump's First Crisis That Isn't His Own Invention",159074,169271,165387,22253,130536,1.03,1.067,1.015,1.1,84403,63590,21278,6240,130132,2786,11432,1727,2358,49.15,11.9,14.1,771,35,0.114285714285714,0.485714285714286,0.114285714285714,0.0285714285714286,0,0,0.257142857142857,0,0,0,37,"0","1",23,"1","1","1"
"https://www.huffingtonpost.com/entry/justice-democrats-ousts-cenk-uygur_us_5a3eb4d1e4b025f99e178181",0,"Progressive Group Ousts Cenk Uygur Over Past Sexist Writing",139439,169166,100285,22074,55259,1.083,1.177,1.17,1.38,58862,99113,11191,32909,42503,15494,27354,28889,13106,57.1,10.9,12.8,741,33,0.125,0.375,0.03125,0,0,0.125,0.34375,0,0,0,451,"0","1",6,"1","1","1"
"http://www.huffingtonpost.com/entry/donald-trump-confederate-monuments_us_59959586e4b06ef724d6c37a",0,"Donald Trump 'Sad To See' Confederate Monuments Being Taken Down",153596,169069,156416,23360,120126,1.046,1.113,0.951,1.115,94988,62265,11816,2485,117184,2791,20746,10450,16389,57.87,8.5,11.7,227,17,0.153846153846154,0.230769230769231,0.384615384615385,0,0,0.153846153846154,0,0,0.0769230769230769,0,15,"1","1",39,"1","1","1"
"http://www.huffingtonpost.com/entry/bob-corker-trump-stability_us_5995e1dee4b01f6e801ce808",0,"GOP Sen. Bob Corker: Trump Hasn't Demonstrated 'Stability' Or 'Competence'",149497,168897,155485,20115,121872,1.085,1.15,0.932,1.129,83234,66273,19390,2721,137688,1303,7440,5097,10983,60.55,9.6,12.9,402,21,0.0714285714285714,0.571428571428571,0,0,0,0.142857142857143,0,0.214285714285714,0,0,0,"0","0",17,"1","0","1"
"https://www.huffingtonpost.com/entry/trump-blame-senate-republicans_us_59e4e142e4b0a52aca19b31b",0,"Trump Refuses To Blame Himself For GOP 'Not Getting The Job Done'",159132,168884,149633,18310,138780,1.027,1.061,0.933,0.955,110690,47676,10518,1537,144412,1798,3069,1730,2652,75.2,6,9.6,376,29,0.0434782608695652,0.478260869565217,0,0,0,0.130434782608696,0.260869565217391,0.0869565217391304,0,0,67,"1","1",17,"1","1","1"
"https://www.huffingtonpost.com/entry/gop-senators-rescind-roy-moore-endorsement_us_5a0631bae4b05673aa5948dd",0,"2 GOP Senators Drop Endorsements Of Roy Moore",149912,168212,166631,20229,123441,1.071,1.128,0.97,1.18,77847,69039,21326,3860,142221,1363,4768,2072,3143,54.93,9.6,12.3,555,34,0.227272727272727,0.409090909090909,0.0454545454545455,0,0,0,0.272727272727273,0.0454545454545455,0,0,0,"0","0",5,"1","0","1"
"http://www.huffingtonpost.com/entry/st-louis-minimum-wage_us_595a69bae4b0da2c7324d725",0,"Missouri Republicans Lower St. Louis Minimum Wage From $10 To $7.70",156238,168207,92250,25156,66774,1.087,1.073,0.943,1.011,50277,104280,13650,11853,43184,4183,15565,74620,99808,63.39,8.5,11.3,603,37,0.423076923076923,0.153846153846154,0.0769230769230769,0,0,0.115384615384615,0.153846153846154,0.0769230769230769,0,0,2388,"1","1",223,"1","1","1"
"https://www.huffingtonpost.com/entry/mass-shootings-surgeons_us_5a303014e4b07ff75afe2edf",1,"If We're Not Going To Stop Mass Shootings, These Doctors Want To Teach Civilians How To Save Lives",36948,168055,76213,5606,15101,1.095,1.18,2.83,4.012,139652,25073,3330,519,10276,2173,131485,19250,6094,68.7,8.5,10.8,4052,209,0.173387096774194,0.294354838709677,0.25,0,0,0.092741935483871,0.169354838709677,0.0161290322580645,0.00403225806451613,0,124,"1","1",444,"1","1","1"
"https://www.huffingtonpost.com/entry/gop-tax-plan-who-matters_us_59fc8ed4e4b0b0c7fa39d222",1,"The GOP Tax Plan Tells Us Everything About Who Matters In American Democracy",150146,167977,204847,25971,111842,1.053,1.173,1.464,1.522,80645,64713,22619,3785,116116,5499,9591,10706,16461,52.7,10.5,12.9,1386,75,0.1875,0.1,0.025,0,0,0.1625,0.4,0.125,0,0,105,"1","1",405,"1","1","1"
"https://www.huffingtonpost.com/entry/fox-news-grand-jury-russia_us_59838f48e4b08b75dcc5fa6c",0,"Fox Business Correspondent On Russia Probe Grand Jury: 'This Is Serious'",154676,167773,127393,18592,99901,1.04,1.068,0.995,1.093,58206,90312,19255,11106,100218,1404,7278,34295,10857,44.64,11.5,13.4,254,14,0.111111111111111,0.111111111111111,0,0,0,0.111111111111111,0.111111111111111,0.555555555555556,0,0,44,"0","1",8,"1","0","1"
"http://www.huffingtonpost.com/entry/evangelical-adviser-trump-nuke-north-korea_us_598a62b3e4b0449ed5066531",0,"Trump Evangelical Adviser: God Is Totally Cool With Nuking North Korea",156477,167754,118711,23378,81622,1.101,1.075,1.176,1.11,55110,93444,19200,6358,70203,3621,11248,62384,88013,57.2,10.8,13.5,291,13,0.166666666666667,0.333333333333333,0.222222222222222,0,0,0.222222222222222,0,0.0555555555555556,0,0,119,"1","1",171,"1","1","1"
"https://www.huffingtonpost.com/entry/ady-barkan-progressive-activist-fed-up-gop-tax-bill_us_5a42a7dde4b025f99e187b5b",1,"How One Dying Man Changed The Debate About The Tax Bill",79528,167482,241554,15417,53787,1.036,1.119,1.943,2.192,107595,48800,11087,5595,47718,4547,82908,8781,7519,57.2,10.8,13,5364,239,0.187192118226601,0.261083743842365,0.0541871921182266,0.00985221674876847,0,0.133004926108374,0.270935960591133,0.0689655172413793,0.0147783251231527,0,209,"1","1",78,"1","1","1"
"http://www.huffingtonpost.com/entry/senate-health-care-vote_us_5977708de4b0a8a40e82cdd4",0,"Read The Latest Updates On The Senate Health Care Vote",106917,167420,163730,14979,90373,1.26,1.605,1.13,1.603,117554,41332,8534,1244,142352,115,4614,2357,1405,67.96,6.7,9.4,59,5,0.5,0,0,0,0,0,0.5,0,0,0,2,"0","0",1,"1","1","0"
"http://www.huffingtonpost.com/entry/donald-trump-son-victim_us_5965f9c7e4b005b0fdc9c7f4",0,"Donald Trump Says His Son Is An 'Innocent' Victim Of 'Witch Hunt'",150555,167368,166108,27271,120076,1.043,1.15,0.738,1.246,101040,51618,14710,2213,133745,752,13592,3119,8395,61.06,9.4,12.2,279,15,0.111111111111111,0.555555555555556,0.111111111111111,0,0,0.111111111111111,0,0.111111111111111,0,0,62,"1","1",142,"1","1","1"
"https://www.huffingtonpost.com/entry/small-donations-powered-democratic-wins-virginia-house-of-delegates_us_5a415351e4b0b0e5a7a30a02",0,"An Explosion Of Small Donations Powered Democratic Wins In Virginia House",104515,166761,62244,16431,84907,1.074,1.146,0.527,0.618,104438,49851,12472,441,90426,1623,49917,3886,5503,43.43,12,14.2,348,18,0,0.0833333333333333,0.166666666666667,0,0,0.166666666666667,0.25,0.166666666666667,0.166666666666667,0,126,"0","0",2,"1","0","1"
"https://www.huffingtonpost.com/entry/texans-owner-bob-mcnair-inmates-runing-prison_us_59f3492ce4b03cd20b813041",0,"Texans Owner On NFL Protests: 'We Can't Have Inmates Running The Prison'",159068,166698,178575,20785,98284,1.056,1.131,1.406,1.546,69008,85347,12343,5402,100290,1301,5621,39869,37997,62.48,8.8,10.8,653,38,0.166666666666667,0.6,0.133333333333333,0,0,0.0666666666666667,0.0333333333333333,0,0,0,9,"1","1",122,"1","1","1"
"http://www.huffingtonpost.com/entry/donald-trump-wsj-interview_us_59818cc6e4b0353fbb3385a0",0,"The 7 Most Mind-Boggling Moments From Donald Trump's Wall Street Journal Interview",149532,166507,250853,17364,89634,1.143,1.099,2.322,2.368,60106,87797,18604,5086,72187,3194,11588,58268,7401,71.34,7.5,10.3,891,53,0.179487179487179,0.333333333333333,0.0769230769230769,0,0,0.102564102564103,0.179487179487179,0.0512820512820513,0.0769230769230769,0,200,"1","1",243,"1","1","1"
"http://www.huffingtonpost.com/entry/colorado-voter-registration_us_59612aa4e4b02e9bdb0d072c",0,"Colorado Voters Are Canceling Their Registrations After Trump Request For Voter Data",157025,166497,110488,20644,56339,1.043,1.062,1.49,1.412,37729,116229,12539,10716,30331,35094,9402,71461,30548,48.43,12.1,13.1,568,25,0.2,0.333333333333333,0,0.0666666666666667,0,0.2,0.2,0,0,0,68,"1","1",55,"1","1","1"
"http://www.huffingtonpost.com/entry/governors-oppose-obamacare-repeal_us_59c156fde4b0f22c4a8d0d29",0,"Bipartisan Group Of Governors Speaks Out Against Latest Obamacare Repeal Attempt",151418,166478,131585,20378,126330,1.091,1.096,0.803,0.907,92554,56691,17233,3788,136479,1177,4857,3562,11486,55.74,9.3,12.1,760,49,0.222222222222222,0.111111111111111,0.0555555555555556,0,0,0.111111111111111,0.472222222222222,0,0.0277777777777778,0,8,"0","1",30,"1","1","1"
"http://www.huffingtonpost.com/entry/bernie-sanders-single-payer-bill-major-support-senate_us_59b87dc1e4b02da0e13d465f",1,"Bernie Sanders Announces Single-Payer Bill With Major Support In Senate",151044,166238,294762,39847,85446,1.056,1.138,2.122,2.459,87423,69391,9424,20582,65355,39084,20768,8543,27340,46.3,13,14.6,1687,68,0.0625,0.140625,0,0,0,0.203125,0.484375,0.109375,0,0,50,"1","1",119,"1","1","1"
"https://www.huffingtonpost.com/entry/melania-trump-responds-to-charlottesville-before-president-does_us_598f2fc2e4b08a247274ac0a",0,"Melania Trump Responds to Charlottesville Clashes Before President Does",154159,166060,90585,27438,111713,1.046,1.067,0.705,0.631,49379,96049,20632,9970,123717,2555,5982,10178,5997,41.43,14.8,15.9,148,5,0,0.571428571428571,0.428571428571429,0,0,0,0,0,0,0,34,"1","1",92,"1","1","1"
"https://www.huffingtonpost.com/entry/roy-moore-sexual-assault-alabama-gop_us_5a04c816e4b0e37d2f366dba",0,"Alabama GOP Officials Giving Roy Moore A Pass On Sexual Assault Allegations",148545,165788,188435,17737,95632,1.104,1.147,1.534,1.7,66422,81398,17968,4150,98720,952,5269,42479,22877,61.97,9,12.1,672,38,0.258064516129032,0.161290322580645,0.0967741935483871,0,0,0.129032258064516,0.258064516129032,0,0.0645161290322581,0.032258064516129,19,"1","1",31,"1","1","1"
"http://www.huffingtonpost.com/entry/rob-goldstone_us_59655b56e4b005b0fdc98967",0,"The Guy Who Set Up The Trump Jr.-Russia Meeting Is The Best New Character In ‘2017’",148011,165086,281179,19936,123238,1.106,1.122,1.834,1.985,95297,57159,12630,1730,136159,867,7481,3699,2390,58.62,10.3,11.4,1069,51,0.102564102564103,0.205128205128205,0.102564102564103,0,0,0.128205128205128,0.282051282051282,0.153846153846154,0.0256410256410256,0,44,"1","1",12,"1","1","0"
"https://www.huffingtonpost.com/entry/donald-trump-generals-niger_us_59f19528e4b0438859154c04",0,"Donald Trump Throws U.S. Generals Under The Bus In Regard To Niger Attack",148528,164558,166998,17178,93558,1.063,1.089,1.443,1.514,66245,84342,13971,8320,86196,12808,5780,36644,16901,54.22,9.9,12.2,852,50,0.0540540540540541,0.324324324324324,0.108108108108108,0,0,0.243243243243243,0.162162162162162,0.027027027027027,0.0810810810810811,0,169,"1","1",153,"1","1","1"
"http://www.huffingtonpost.com/entry/donald-trump-jr-russia-meeting_us_5980c9bee4b00bb8ff3a27a2",0,"Sarah Huckabee Sanders Suggests Trump 'Weighed In On' Son’s Response To Russia Meeting",144973,164472,201180,17943,114819,1.112,1.126,1.226,1.555,85219,65269,13984,5768,118710,1683,15332,9553,7395,51.89,10.8,12.7,443,23,0.1,0.15,0.2,0,0,0.25,0.3,0,0,0,5,"1","1",37,"1","1","1"
"http://www.huffingtonpost.com/entry/trump-mexico-aid-hurricane-harvey_us_59a492bbe4b050afa90c3600",0,"Trump Administration Hasn't Decided Whether To Accept Harvey Help From Mexico",157458,164458,50972,16298,27281,1.043,1.06,1.159,1.172,23517,131102,9839,10025,11992,5550,10088,104411,104550,50.67,11.3,14.1,760,37,0.151515151515152,0.212121212121212,0.212121212121212,0.0303030303030303,0,0.242424242424242,0.151515151515152,0,0,0,167,"1","1",142,"1","1","1"
"https://www.huffingtonpost.com/entry/paul-ryan-mass-shooting-prayer_us_5a014f1fe4b07eb51181be67",0,"Paul Ryan Defends His Call For Prayers After Texas Mass Shooting: 'Prayer Works'",144088,164121,92632,23378,101287,1.107,1.142,0.725,0.733,79395,72241,12485,8029,95674,3153,6078,26786,51250,58.01,10.5,12.1,519,24,0.151515151515152,0.151515151515152,0.181818181818182,0,0,0.393939393939394,0.121212121212121,0,0,0,219,"1","1",78,"1","1","1"
"https://www.huffingtonpost.com/entry/republicans-tax-cuts-congress_us_5a33fc64e4b040881bea2f81",0,"Republicans Are Voting To Give A Huge Tax Cut To Many Members Of Congress",91180,163794,82929,14414,69365,1.099,1.189,0.871,1.007,103968,46807,13019,1020,72051,2472,61383,8498,14597,63.39,8.5,11.1,845,52,0.08,0.06,0.12,0,0,0.06,0.68,0,0,0,46,"0","1",330,"1","1","1"
"https://www.huffingtonpost.com/entry/hillary-clinton-compares-trump-weinstein_us_59e47781e4b04d1d5182cfd3",0,"Hillary Clinton Compares Donald Trump With Harvey Weinstein",152232,163474,147896,19066,90845,1.035,1.11,1.187,1.395,76133,76313,11028,3612,95985,32254,5052,13706,24409,47.72,12.4,13.8,422,18,0.105263157894737,0.368421052631579,0.263157894736842,0,0,0.105263157894737,0.157894736842105,0,0,0,63,"1","1",16,"1","0","1"
"https://www.huffingtonpost.com/entry/john-kelly-donald-trump_us_59dfac44e4b04d1d5180430f",0,"John Kelly Doesn't Think He's Getting Fired Today",145052,163380,162562,18579,123644,1.068,1.12,0.961,1.153,91504,56734,15142,966,142239,492,3338,2827,1161,68.7,8.5,11.1,368,19,0.1875,0.4375,0.0625,0,0,0.1875,0.125,0,0,0,1,"0","0",8,"1","0","1"
"https://www.huffingtonpost.com/entry/john-mccain-vietnam-draft_us_59ed46a6e4b0958c4682d1e8",0,"John McCain Slams Wealthy Draft Dodgers In Apparent Swipe At Trump",147433,163120,137181,20946,104994,1.074,1.122,0.997,1.107,68712,75507,18901,3118,107032,2112,9980,25009,47815,68.1,8.7,11.5,399,20,0.157894736842105,0.578947368421053,0,0.0526315789473684,0,0,0.105263157894737,0.105263157894737,0,0,269,"0","1",29,"1","1","1"
"https://www.huffingtonpost.com/entry/trump-greatest-memory_us_59f0cb90e4b0d094a5b6ce08",0,"Trump Brags About Having 'One Of The Great Memories Of All Time'",142386,163006,149646,18651,109225,1.046,1.132,1.015,1.181,84704,64603,13699,7942,118564,1876,6750,12897,21890,67.04,7.1,10.4,241,19,0,0.4,0.2,0,0,0,0,0.4,0,0,215,"1","1",281,"1","1","1"
"https://www.huffingtonpost.com/entry/trent-franks-resigns_us_5a2af45de4b073789f69a70b",0,"Trent Franks Resigns, Had Allegedly Offered Aide $5 Million To Carry His Child",130429,162390,124537,17971,108721,1.142,1.188,0.77,1.01,88434,60351,13605,3755,124709,1647,11493,2777,1633,53.71,10.1,13.8,228,13,0.416666666666667,0.166666666666667,0,0,0,0.0833333333333333,0.166666666666667,0.166666666666667,0,0,744,"0","1",12,"1","1","1"
"http://www.huffingtonpost.com/entry/amy-mcgrath-congress-campaign_us_59837619e4b08b75dcc5dfa0",0,"Here's The Story Behind The Fighter Pilot Who Made That Viral Campaign Ad",147243,162330,219182,26989,109134,1.044,1.112,1.362,1.668,81015,62098,19217,5318,111911,2386,17949,11068,15061,60.35,9.6,11.6,1697,88,0.126760563380282,0.253521126760563,0.0563380281690141,0,0,0.126760563380282,0.366197183098592,0.0704225352112676,0,0,107,"1","1",124,"1","1","1"
"https://www.huffingtonpost.com/entry/trump-judicial-nominee-abortion-rights_us_59d67a63e4b046f5ad96e117",1,"Trump Is Filling Court Seats With Anti-LGBTQ, Anti-Abortion Judges",145525,161605,129066,25428,102535,1.071,1.13,0.952,1.027,76452,60176,24977,13598,104103,5400,10819,10071,53995,53.81,10.1,12.4,1059,61,0.212121212121212,0.212121212121212,0.121212121212121,0,0,0.0909090909090909,0.272727272727273,0.0606060606060606,0.0303030303030303,0,808,"1","1",1085,"1","1","1"
"http://www.huffingtonpost.com/entry/paul-manafort-wiretap_us_59c05148e4b0f22c4a8c0527",0,"Paul Manafort Reportedly Wiretapped By Feds",146123,161421,110264,21382,114864,1.117,1.116,0.789,0.833,71727,71075,18619,7726,116742,2293,8595,9191,8435,40.79,13,14.7,460,21,0,0.2,0,0,0,0.3,0.3,0.2,0,0,13,"0","0",17,"1","1","1"
