"URL","impact","Title","Visitors","Views","Engaged_minutes","New_vis.","Returning_vis.","Avg._views_new_vis.","Avg._views_ret._vis.","Avg._minutes_new_vis.","Avg._minutes_ret._vis.","Desktop_views","Mobile_views","Tablet_views","Search_refs","Internal_refs","Other_refs","Direct_refs","Fb_refs","Tw_refs","Fb_interactions","Tw_interactions","readability","grade_level","smog_index","total_words","total_sentences","neg1","neg2","neg3","neg4","neg5","pos1","pos2","pos3","pos4","pos5","Other_Social_ref","Li_ref","Pi_ref","Other_int","Li_int","Pi_int","Impact","Engaged_hours","Returning_vis_10000","Search_refs_10000","Internal_refs_10000","Other_refs_10000","Direct_refs_10000","Fb_refs_10000","Tw_refs_10000","Fb_interactions_10000","total_words_10"
"http://www.huffingtonpost.com/entry/erik-prince-interview-afghanistan_us_59a8289ae4b07e81d355d849",1,"Blackwater's Erik Prince On How He Got Into The White House",95185,105559,204011,13823,75376,1.085,1.133,2.094,2.337,59432,34755,11372,3224,80687,1253,5113,2701,1369,2562,104,74.29,6.4,10.1,3107,224,0.2421875,0.2734375,0.125,0.0078125,0,0.140625,0.1484375,0.0546875,0.0078125,0,53,"0","1",15,"1","1","Y",3400.18333333333,7.5376,0.3224,8.0687,0.1253,0.5113,0.2701,0.1369,0.2562,310.7
"https://www.huffingtonpost.com/entry/james-o-keefe-project-veritas-inauguration-trial-j20_us_5a1daafbe4b079c1128a462f",1,"Feds Use James O'Keefe Video In Felony Trial Of Trump Inauguration Protesters",97848,105538,116682,23209,61641,0.991,1.058,1.222,1.404,40027,55759,9752,9776,39066,19080,11915,5093,4456,1411,276,50.36,11.4,14.3,1082,52,0.07142857,0.3928571,0.3035714,0,0,0.1071429,0.125,0,0,0,64,"0","1",5,"1","1","Y",1944.7,6.1641,0.9776,3.9066,1.908,1.1915,0.5093,0.4456,0.1411,108.2
"http://www.huffingtonpost.com/entry/tax-reform-cuts-trump_us_599ee5efe4b05710aa5a65c3",0,"Tax Reform, Facing Numerous Challenges, Could End Up Meaning Only Marginal Cuts",90479,105505,136314,12714,74939,1.099,1.165,1.242,1.597,60210,34807,10488,2968,87605,743,3256,2179,92,5457,45,48.54,12.1,13.6,904,40,0.4222222,0.1777778,0.02222222,0,0,0.06666667,0.3111111,0,0,0,3,"1","1",2,"1","0","N",2271.9,7.4939,0.2968,8.7605,0.0743,0.3256,0.2179,0.0092,0.5457,90.4
"http://www.huffingtonpost.com/entry/facebook-fec-election-ads_us_59c4251be4b0cdc773300bf8",1,"Facebook Is Now The Federal Election Commission, But With More Secrets",97264,105208,111688,14207,82164,1.087,1.064,1.092,1.159,53797,41092,10319,655,88890,356,6922,1942,543,2301,145,49.55,11.7,13.1,1058,49,0.04347826,0.4347826,0.04347826,0,0,0.2173913,0.2173913,0.04347826,0,0,38,"0","0",26,"1","1","Y",1861.46666666667,8.2164,0.0655,8.889,0.0356,0.6922,0.1942,0.0543,0.2301,105.8
"https://www.huffingtonpost.com/entry/woman-protects-trump-supporters_us_599888c6e4b0a2608a6cabd9",0,"Woman Protects Trump Supporters From Crowd, Showing Us How To Combat Hate",90611,105124,92863,15725,61360,1.098,1.126,1.045,1.26,39734,51617,13773,10373,62457,8784,7075,5210,2611,2500,59,61.46,9.2,11.4,236,13,0,0.2,0.2666667,0,0,0.1333333,0.2666667,0.1333333,0,0,127,"1","1",15,"1","1","N",1547.71666666667,6.136,1.0373,6.2457,0.8784,0.7075,0.521,0.2611,0.25,23.6
"https://www.huffingtonpost.com/entry/senate-republicans-tax-reform_us_5a1cb40be4b0e2ddcbb22c61",1,"Senate Republicans Looking To Play 'Let's Make A Deal' On Tax Cuts",89645,105112,140246,13095,73661,1.116,1.179,1.45,1.642,65425,30853,8834,1253,77828,3051,5755,379,556,978,105,59.33,10,11.6,1013,50,0.1944444,0.1388889,0.02777778,0,0,0.1666667,0.4166667,0.02777778,0.02777778,0,1,"1","0",31,"1","1","Y",2337.43333333333,7.3661,0.1253,7.7828,0.3051,0.5755,0.0379,0.0556,0.0978,101.3
"http://www.huffingtonpost.com/entry/anthony-scaramucci-donald-trump-tweets_us_59739565e4b0e79ec199a75b",0,"Anthony Scaramucci Deletes Tweets At Odds With Trump, Then Says He's Being Transparent",98641,105057,59250,10609,40926,1.06,1.038,1.002,1.165,17576,77969,9512,6488,35348,1946,5483,47407,3554,16594,219,53.41,10.2,13,214,12,0.2222222,0.1111111,0,0,0,0.3333333,0.3333333,0,0,0,37,"0","1",48,"0","1","N",987.5,4.0926,0.6488,3.5348,0.1946,0.5483,4.7407,0.3554,1.6594,21.4
"http://www.huffingtonpost.com/entry/donald-trump-journalist-enemies_us_599153f8e4b09071f69ab126",0,"New Trump Video Names Journalists -- Not Nazis -- As ‘Enemies’",97436,104903,38949,10084,44139,1.072,1.143,0.676,0.732,34328,58621,11954,917,30955,1119,9367,55147,658,39900,133,50.87,11.2,13.3,122,6,0,0.7777778,0.1111111,0,0,0,0.1111111,0,0,0,27,"0","0",23,"1","1","N",649.15,4.4139,0.0917,3.0955,0.1119,0.9367,5.5147,0.0658,3.99,12.2
"http://www.huffingtonpost.com/entry/fox-friends-compares-911-memorials-to-confederate-statues_us_59b696ace4b0b5e53107ad6b",0,"‘Fox & Friends’ Host Asks If 9/11 Memorial Will Face Same Fate As Confederate Statues",97880,104710,49142,11310,50617,1.102,1.071,0.747,0.813,27820,69140,7750,2880,45101,1458,4711,44436,527,20630,69,54.76,11.8,14.3,297,12,0.3333333,0.1333333,0.2,0,0,0.2,0.1333333,0,0,0,5,"1","1",33,"1","1","N",819.033333333333,5.0617,0.288,4.5101,0.1458,0.4711,4.4436,0.0527,2.063,29.7
"http://www.huffingtonpost.com/entry/trump-memo-transgender-military-ban_us_59a0a336e4b0821444c340d0",1,"Trump Signs Memo Banning New Transgender Service Members",93791,104603,61399,27180,59808,1.12,1.111,0.556,0.77,25951,71481,7171,2366,52051,31484,5372,6629,493,19827,117,42.31,12.4,14.7,552,27,0.06666667,0.3333333,0,0,0,0.3,0.2333333,0.06666667,0,0,12,"1","1",111,"1","1","Y",1023.31666666667,5.9808,0.2366,5.2051,3.1484,0.5372,0.6629,0.0493,1.9827,55.2
"https://www.huffingtonpost.com/entry/tax-bill-advancing-senate_us_5a1f1886e4b017a311ec107e",0,"Senate Tax Bill Hurtles Toward Passage, Clears Another Procedural Vote",92653,104388,91824,13504,75332,1.048,1.127,0.874,1.051,55876,38121,10391,2560,78202,1068,3536,2757,260,4575,40,62.27,8.9,11.7,715,41,0.2222222,0.1111111,0.05555556,0,0,0.1944444,0.4166667,0,0,0,10,"1","1",4,"1","0","N",1530.4,7.5332,0.256,7.8202,0.1068,0.3536,0.2757,0.026,0.4575,71.5
"http://www.huffingtonpost.com/entry/trump-police-brutality-joke_us_597f9650e4b08e143004d709",0,"White House Says Trump Was 'Making A Joke' When He Endorsed Police Brutality",96203,104348,72777,12811,55901,1.082,1.107,0.996,1.082,39933,54824,9591,4052,55369,2551,4573,27453,3177,53247,599,62.61,10.8,12.4,279,11,0,0.3571429,0.07142857,0,0,0.2142857,0.2857143,0.07142857,0,0,46,"0","1",71,"1","1","N",1212.95,5.5901,0.4052,5.5369,0.2551,0.4573,2.7453,0.3177,5.3247,27.9
"https://www.huffingtonpost.com/entry/senate-republicans-trump_us_59f0e4d7e4b0af27f58930c4",0,"Republicans Really Don’t Think It’s Their Job To Keep Trump In Check",96073,104277,141783,12104,77988,1.023,1.103,1.39,1.601,65130,30675,8472,287,80342,502,2062,7384,868,9085,130,74.29,6.4,9.7,805,58,0.1463415,0.3658537,0.07317073,0,0,0.07317073,0.2926829,0,0.04878049,0,25,"0","1",10,"0","1","N",2363.05,7.7988,0.0287,8.0342,0.0502,0.2062,0.7384,0.0868,0.9085,80.5
"https://www.huffingtonpost.com/entry/hillary-clinton-barack-obama-harvey-weinstein_us_59dcc684e4b0b34afa5c28f1",0,"Hillary Clinton Breaks Silence On Harvey Weinstein Sexual Assault Reports",92264,104110,85112,19179,50036,1.056,1.105,1.196,1.192,41026,54395,8689,1523,44824,819,4367,43683,1771,6626,24,52.49,10.6,13.4,709,38,0.173913,0.2608696,0.173913,0,0,0.08695652,0.2173913,0.08695652,0,0,40,"0","0",0,"0","0","N",1418.53333333333,5.0036,0.1523,4.4824,0.0819,0.4367,4.3683,0.1771,0.6626,70.9
"https://www.huffingtonpost.com/entry/pennsylvania-governor-abortion_us_5a317c9be4b091ca2684f0cf",0,"Pennsylvania Governor: Women Can 'Make Their Own Health Care Decisions'",96993,104099,29217,6597,30843,1.043,1.11,0.659,0.815,20403,73503,10193,1429,19338,829,4222,70483,633,43853,140,46.3,13,13.5,397,16,0.1176471,0.4705882,0,0.05882353,0,0.1764706,0.1764706,0,0,0,4,"1","1",28,"1","1","N",486.95,3.0843,0.1429,1.9338,0.0829,0.4222,7.0483,0.0633,4.3853,39.7
"http://www.huffingtonpost.com/entry/ron-johnson-mccain-tumor_us_598b2aafe4b0449ed5073ea0",0,"GOP Senator: Brain Tumor 'Might Have Factored In' John McCain's Health Care Vote",97553,104093,81151,11449,62046,1.056,1.064,0.954,1.123,33717,59709,10667,3447,60983,1280,4126,26058,2031,14541,81,74.08,6.4,9.4,495,35,0.07142857,0.4285714,0.1428571,0,0,0.1428571,0.2142857,0,0,0,33,"0","0",6,"0","1","N",1352.51666666667,6.2046,0.3447,6.0983,0.128,0.4126,2.6058,0.2031,1.4541,49.5
"https://www.huffingtonpost.com/entry/mike-pence-michael-flynn-russia_us_5a219b12e4b03c44072d61f1",0,"Michael Flynn’s Guilty Plea Pulls Vice President Pence Closer To Russia Spotlight",91462,103972,110042,14155,63877,1.09,1.136,1.251,1.444,33956,55731,14285,6795,61467,1791,5034,12218,1846,10402,127,50.46,11.4,13.5,788,38,0.03703704,0.5185185,0.1111111,0,0,0.1111111,0.1481481,0.03703704,0.03703704,0,57,"1","1",179,"1","1","N",1834.03333333333,6.3877,0.6795,6.1467,0.1791,0.5034,1.2218,0.1846,1.0402,78.8
"http://www.huffingtonpost.com/entry/sputnik-the-russian-news-agency-is-under-investigation-by-the-fbi_us_59b6b453e4b036fd85cccc61",1,"Sputnik, The Russian News Agency, Is Under Investigation By The FBI",92337,103926,122287,14922,74735,1.061,1.143,1.145,1.403,61738,34237,7951,4309,84011,443,5230,470,254,1364,159,48.43,12.1,13.9,1633,72,0.15625,0.421875,0.03125,0,0,0.125,0.25,0.015625,0,0,29,"1","0",70,"1","1","Y",2038.11666666667,7.4735,0.4309,8.4011,0.0443,0.523,0.047,0.0254,0.1364,163.3
"http://www.huffingtonpost.com/entry/twitter-reacts-trump-cnn-tweet_us_5959711ce4b0da2c732440b6",0,"'Sweetie U Cray': Celebs, Politicians React On Twitter To Trump's CNN Tweet",96286,103718,141896,14440,46516,1.082,1.116,1.871,2.506,35334,57716,10668,10503,40305,2032,12022,32704,366,5256,19,54.93,9.6,12.2,392,24,0.1176471,0.4705882,0.2941176,0,0,0.05882353,0.05882353,0,0,0,0,"0","0",0,"0","0","N",2364.93333333333,4.6516,1.0503,4.0305,0.2032,1.2022,3.2704,0.0366,0.5256,39.2
"http://www.huffingtonpost.com/entry/sarah-sanders-flag-anthem-black-and-white_us_59cd5575e4b06791bb0f6e08",0,"White House Says Its Stance On Flag & Anthem Issue Is 'Pretty Black And White'",96662,103679,64415,9327,39209,1.049,1.076,1.229,1.367,24856,69601,9222,5560,28505,1414,8234,52600,2680,35370,145,57.4,10.8,11,200,9,0,0.4285714,0.1428571,0,0.1428571,0.1428571,0.1428571,0,0,0,55,"1","1",95,"1","1","N",1073.58333333333,3.9209,0.556,2.8505,0.1414,0.8234,5.26,0.268,3.537,20
"https://www.huffingtonpost.com/entry/donald-trump-knew-what-he-signed-up-for_us_59e70862e4b0d0e4fe6c0323",0,"'Repulsive Oaf' Trump Ripped For What He Said To Slain Soldier's Widow",95940,103644,144036,12303,60262,1.048,1.1,1.738,1.996,40446,52494,10704,2332,57197,5898,4026,24763,1659,23952,47,66.03,7.5,8.8,137,10,0.2,0.6,0.2,0,0,0,0,0,0,0,6,"1","1",27,"1","1","N",2400.6,6.0262,0.2332,5.7197,0.5898,0.4026,2.4763,0.1659,2.3952,13.7
"http://www.huffingtonpost.com/entry/new-yorker-cover-trump-children-jared-donald_us_5968ae2de4b0d6341fe815cd",0,"New Yorker Cover Mocks Naughty Kids Donald Trump Jr. And Jared Kushner",97258,103312,31319,14029,61736,1.069,1.044,0.375,0.41,51549,41812,9951,5139,55734,1450,4666,19493,7846,1747,24,64.1,8.2,10.5,140,9,0,0.6,0,0,0,0.2,0,0.2,0,0,5,"0","1",0,"0","0","N",521.983333333333,6.1736,0.5139,5.5734,0.145,0.4666,1.9493,0.7846,0.1747,14
"http://www.huffingtonpost.com/entry/ryan-zinke-defends-travel_us_59ce7254e4b05f005d34102d",0,"Ryan Zinke Calls Private Plane Controversy 'A Little BS'",98566,103239,106401,14698,73232,1.056,1.051,1.134,1.224,44825,45588,12826,4149,69835,5044,7240,8390,1057,2659,80,51.99,10.8,13,518,27,0.125,0.125,0,0,0,0.375,0.25,0.125,0,0,18,"0","0",10,"1","1","N",1773.35,7.3232,0.4149,6.9835,0.5044,0.724,0.839,0.1057,0.2659,51.8
"https://www.huffingtonpost.com/entry/trump-native-american-heritage-month-pocahontas_us_59fca124e4b04cdbeb32fe3e",0,"Trump Kicks Off Native American Heritage Month By Reviving 'Pocahontas' Slur",98291,103205,54193,10467,33983,1.052,1.07,1.145,1.257,20634,73754,8817,3546,25447,2978,4378,56479,4798,23318,126,56.86,8.9,12.2,316,22,0,0.1875,0.3125,0.0625,0,0.0625,0.3125,0.0625,0,0,77,"0","1",20,"1","1","N",903.216666666667,3.3983,0.3546,2.5447,0.2978,0.4378,5.6479,0.4798,2.3318,31.6
"https://www.huffingtonpost.com/entry/white-supremacist-nazi-lawyers_us_5a3d8da8e4b0b0e5a7a2232d",1,"Should White Supremacists Be Allowed To Practice Law?",75341,103111,140666,15604,57072,1.095,1.181,1.869,1.912,52773,39186,11152,1111,54796,2286,19334,4543,2339,7171,148,57.4,10.8,13.3,4587,207,0.148855,0.3244275,0.2251908,0.003816794,0.003816794,0.1946565,0.08396947,0.01145038,0.003816794,0,702,"1","1",223,"1","1","Y",2344.43333333333,5.7072,0.1111,5.4796,0.2286,1.9334,0.4543,0.2339,0.7171,458.7
"http://www.huffingtonpost.com/entry/steve-bannon-daca-immigration_us_59b13c33e4b0354e440fb247",0,"Steve Bannon: Catholic Church Opposes DACA's End Because It Needs 'Illegal Aliens To Fill The Churches'",96498,102771,79651,13623,48601,1.067,1.084,1.145,1.295,42144,55235,5392,6216,43672,8480,8221,30337,551,14456,77,51.78,10.9,12.9,679,35,0.125,0.21875,0.28125,0,0,0.15625,0.15625,0.0625,0,0,57,"1","1",85,"1","1","N",1327.51666666667,4.8601,0.6216,4.3672,0.848,0.8221,3.0337,0.0551,1.4456,67.9
"http://www.huffingtonpost.com/entry/trump-putin-cyber-security-unit-dumb_us_59624bb7e4b0615b9e9227ae",0,"Lawmakers Note Absurdity Of Trump, Putin Working Together On Cybersecurity",89544,102763,127350,16654,65802,1.085,1.162,1.147,1.649,37825,53263,11675,9978,69097,1851,7088,7075,717,8769,233,55.74,9.3,11.6,434,28,0.1818182,0.2727273,0,0,0,0.4545455,0,0.09090909,0,0,35,"1","1",323,"1","1","N",2122.5,6.5802,0.9978,6.9097,0.1851,0.7088,0.7075,0.0717,0.8769,43.4
"https://www.huffingtonpost.com/entry/video-shows-trump-supporters-saying-5-year-old-girl-looks-like-a-terrorist_us_5a3037d0e4b07ff75afe3900",0,"Video Shows Trump Supporters Saying 5-Year-Old Girl 'Looks Like' A Terrorist",93891,102625,98032,14301,59668,1.103,1.12,1.177,1.37,43221,48934,10470,6847,50918,1485,4357,26333,717,5078,29,51.68,10.9,13.5,662,34,0.2580645,0.1935484,0.1935484,0,0,0.2580645,0.06451613,0.03225806,0,0,37,"1","1",36,"1","1","N",1633.86666666667,5.9668,0.6847,5.0918,0.1485,0.4357,2.6333,0.0717,0.5078,66.2
"http://www.huffingtonpost.com/entry/hillary-clinton-shuts-down-gops-latest-attack-with-one-epic-tweet_us_595d9c7ee4b0615b9e8f08f7",0,"Hillary Clinton Shuts Down GOP's Latest Attack With One Epic Tweet",96158,102589,74793,14676,54894,1.085,1.087,0.986,1.118,42599,49654,10336,3844,45496,2490,11170,28030,2507,11498,33,57.57,8.6,10.9,96,7,0,0,0,0,0,0.25,0.625,0.125,0,0,87,"0","1",14,"0","1","N",1246.55,5.4894,0.3844,4.5496,0.249,1.117,2.803,0.2507,1.1498,9.6
"http://www.huffingtonpost.com/entry/kris-kobach-trump-meeting_us_597cafc3e4b02a4ebb75c94a",0,"Leader Of Voter Fraud Probe Really Doesn't Want To Release Trump Meeting Documents",89596,102531,109582,14689,64166,1.068,1.115,1.222,1.391,34153,51984,16394,6776,66833,6563,6795,4522,3021,3686,325,40.62,15.1,16.2,638,21,0.1666667,0.3055556,0.05555556,0.08333333,0,0.1944444,0.1944444,0,0,0,41,"1","1",29,"1","1","N",1826.36666666667,6.4166,0.6776,6.6833,0.6563,0.6795,0.4522,0.3021,0.3686,63.8
"https://www.huffingtonpost.com/entry/me-too-sexual-harassment-normal_us_59ef6e98e4b0bf1f883628ac",1,"Me Too, I Think? When Sexual Harassment Feels All Too Normal",97297,102483,95157,12369,33178,1.083,1.12,1.928,2.146,29277,68190,5016,3633,21627,2588,5739,52601,7317,23946,85,70.63,7.8,10,1491,85,0.1506849,0.3835616,0.06849315,0.06849315,0,0.1369863,0.1232877,0.06849315,0,0,29,"1","1",62,"1","1","Y",1585.95,3.3178,0.3633,2.1627,0.2588,0.5739,5.2601,0.7317,2.3946,149.1
"http://www.huffingtonpost.com/entry/mike-pence-cements-his-trump-bromance-with-gushing-love-letter_us_59755fa7e4b09e5f6cd044d1",0,"Mike Pence Cements His Trump Bromance With Gushing Love Letter",94343,102286,65118,13094,68763,1.065,1.092,0.728,0.8,42288,47171,12827,3721,73341,1153,4773,11444,760,10790,105,56.18,11.2,13.3,234,10,0.125,0.0625,0,0,0,0.25,0.375,0.1875,0,0,46,"0","1",13,"0","1","N",1085.3,6.8763,0.3721,7.3341,0.1153,0.4773,1.1444,0.076,1.079,23.4
"https://www.huffingtonpost.com/entry/mark-lee-donald-trump-jesus-christ_us_5a1319b6e4b0c335e9964d7c",0,"Trump Supporter Says He'd Trust The President Before Jesus Christ",90758,102283,57089,19496,52868,1.089,1.118,0.681,0.825,41218,50872,10193,5366,44375,3149,9560,31529,1815,25970,136,64.3,8.1,10.9,215,14,0.1428571,0.1428571,0,0,0,0.3571429,0.1428571,0.1428571,0.07142857,0,207,"0","1",27,"0","1","N",951.483333333333,5.2868,0.5366,4.4375,0.3149,0.956,3.1529,0.1815,2.597,21.5
"https://www.huffingtonpost.com/entry/trump-national-monuments-utah-proclomation_us_5a25478ee4b03350e0b7fa85",1,"Trump Guts 2 Protected National Monuments In Utah",92505,102283,150665,12473,70846,1.066,1.068,1.718,1.828,57487,38100,6696,4107,73609,1471,4933,9718,699,25458,191,49.86,11.6,14.5,1216,57,0.1428571,0.2380952,0.0952381,0,0,0.2698413,0.1269841,0.1269841,0,0,18,"1","1",174,"1","1","Y",2511.08333333333,7.0846,0.4107,7.3609,0.1471,0.4933,0.9718,0.0699,2.5458,121.6
"https://www.huffingtonpost.com/entry/trey-gowdy-democrats-russia_us_59f5e190e4b077d8dfca2afc",0,"Top GOP Lawmaker: 'I Wish Democrats Would Help' Look Into Russian Election Meddling",96670,102256,65342,12492,69083,1.025,1.107,0.727,0.829,33896,56841,11519,578,70946,2630,2677,17152,1261,8071,94,52.49,10.6,12.5,581,31,0.2,0.4,0.05,0,0,0.1,0.15,0.05,0.05,0,65,"0","0",4,"0","1","N",1089.03333333333,6.9083,0.0578,7.0946,0.263,0.2677,1.7152,0.1261,0.8071,58.1
"https://www.huffingtonpost.com/entry/a-fifth-woman-has-accused-al-franken-of-sexual-misconduct_us_5a20032be4b0392a4ebb9e74",0,"2 More Women Accuse Al Franken Of Sexual Misconduct",90852,101925,120541,18121,60923,1.086,1.157,1.473,1.552,55417,38473,8035,7524,57122,12945,5520,7237,1735,4307,59,70.02,8,10.2,761,42,0.07692308,0.3846154,0.07692308,0,0,0.1538462,0.2307692,0.07692308,0,0,157,"0","0",1,"1","0","N",2009.01666666667,6.0923,0.7524,5.7122,1.2945,0.552,0.7237,0.1735,0.4307,76.1
"https://www.huffingtonpost.com/entry/roy-moore-yearbook-handwriting_us_5a0cbb2ee4b0b17e5e13c7dc",0,"Roy Moore's Attorney Holds News Conference To Demand Release Of Accuser's Yearbook",92051,101856,81566,12987,70232,1.059,1.115,0.877,0.988,57068,35720,9068,6877,75814,927,3714,4043,1333,2077,39,49.55,11.7,13.4,453,21,0.2142857,0.4285714,0.07142857,0,0,0.2142857,0.07142857,0,0,0,100,"0","1",11,"0","1","N",1359.43333333333,7.0232,0.6877,7.5814,0.0927,0.3714,0.4043,0.1333,0.2077,45.3
"http://www.huffingtonpost.com/entry/pelosi-trump-dream-act_us_59b1640be4b0354e440ff994",0,"Nancy Pelosi Says Trump Promised Her He'd Sign The Dream Act",89709,101740,63950,13229,66055,1.071,1.119,0.788,0.804,56409,39072,6259,8644,70021,1655,4833,6934,1747,3442,172,62.68,8.7,10.9,628,37,0.03703704,0.07407407,0.03703704,0,0,0.5555556,0.2962963,0,0,0,29,"0","1",7,"0","1","N",1065.83333333333,6.6055,0.8644,7.0021,0.1655,0.4833,0.6934,0.1747,0.3442,62.8
"http://www.huffingtonpost.com/entry/donald-trump-media-charlottesville_us_599ccdc8e4b0d97c3fffda1a",0,"Trump Has A Harsher Condemnation For The Media Than For White Supremacists",89076,101720,90335,11998,63061,1.099,1.151,1.092,1.214,37039,51744,12937,5514,68013,1851,5667,11638,1807,14408,284,61.77,9.1,11.4,661,37,0.08695652,0.2608696,0.3043478,0,0,0.1086957,0.1521739,0.08695652,0,0,114,"0","1",17,"1","1","N",1505.58333333333,6.3061,0.5514,6.8013,0.1851,0.5667,1.1638,0.1807,1.4408,66.1
"http://www.huffingtonpost.com/entry/us-appeals-court-rules-against-trump-effort-to-broadly-enforce-travel-ban_us_59b1cde0e4b0dfaafcf6cb7d",0,"U.S. Appeals Court Rules Against Trump's Effort To Broadly Enforce Travel Ban",92733,101689,40443,12084,73570,1.096,1.096,0.484,0.469,45885,43579,12225,3114,78077,455,4980,6756,463,8086,85,51.38,11,13,515,26,0.2142857,0.2857143,0.03571429,0,0,0.2857143,0.1785714,0,0,0,37,"0","1",12,"1","1","N",674.05,7.357,0.3114,7.8077,0.0455,0.498,0.6756,0.0463,0.8086,51.5
"http://www.huffingtonpost.com/entry/tom-price-private-jet_us_59c5163ee4b06ddf45f755a1",0,"Tom Price Spokeswoman Says Private Jet Is Needed To Reach Real Americans",93966,101573,94504,12179,65210,1.093,1.089,1.091,1.239,46547,45788,9238,2563,67234,2653,4627,16969,1061,30107,166,57.5,10.7,13.2,487,22,0.25,0.375,0,0,0,0.125,0.25,0,0,0,60,"1","0",16,"1","1","N",1575.06666666667,6.521,0.2563,6.7234,0.2653,0.4627,1.6969,0.1061,3.0107,48.7
"http://www.huffingtonpost.com/entry/republicans-health-care-no-plan-b_us_59669079e4b0a0c6f1e5b20d",1,"Republicans Stare Down Failure On Health Care With No Real Plan B",89957,101487,188738,13350,73561,1.056,1.125,1.814,2.217,51294,38275,11918,1883,78479,1707,7350,1105,2646,3489,233,58.32,10.4,12.4,1510,71,0.137931,0.2586207,0.03448276,0,0,0.1551724,0.3793103,0,0.03448276,0,36,"1","0",8,"1","1","Y",3145.63333333333,7.3561,0.1883,7.8479,0.1707,0.735,0.1105,0.2646,0.3489,151
"https://www.huffingtonpost.com/entry/tim-kaine-senate-sexual-harassment-settlements_us_5a391ae3e4b0fc99878eb8ed",0,"Tim Kaine Asked For Details On Senate Sexual Harassment Claims. He Was Denied.",87776,101453,55903,13149,70850,1.092,1.117,0.625,0.676,51490,42125,7838,6171,68523,2423,7962,6004,1357,3318,189,54.93,9.6,12.5,439,27,0.4615385,0.3076923,0.07692308,0,0,0.1538462,0,0,0,0,388,"1","1",105,"1","1","N",931.716666666667,7.085,0.6171,6.8523,0.2423,0.7962,0.6004,0.1357,0.3318,43.9
"https://www.huffingtonpost.com/entry/roy-moore-religion_us_59c2bd8be4b063b2531781a2",1,"Alabama Senate Front-Runner: Evolution Is Fake And Homosexuality Should Be Illegal",93619,101421,105086,14769,52052,1.057,1.072,1.396,1.584,40175,51487,9759,5287,42445,3598,5376,33426,1688,47887,351,64.51,8,10.7,1155,76,0.1896552,0.1724138,0.1034483,0.01724138,0,0.3103448,0.1724138,0.01724138,0.01724138,0,11,"0","1",45,"1","1","Y",1751.43333333333,5.2052,0.5287,4.2445,0.3598,0.5376,3.3426,0.1688,4.7887,115.5
"https://www.huffingtonpost.com/entry/albuquerque-police-reform_us_59e8cd84e4b06b440e4467f1",1,"What Happens When A Troubled Police Department Refuses To Reform?",91416,101378,159279,18469,69720,1.138,1.12,1.927,1.791,55962,37134,8282,1494,57244,6955,14458,4487,475,3467,77,57.81,10.6,13.3,2554,117,0.1111111,0.3418803,0.05982906,0,0,0.1623932,0.3247863,0,0,0,349,"1","1",49,"1","1","Y",2654.65,6.972,0.1494,5.7244,0.6955,1.4458,0.4487,0.0475,0.3467,255.4
"http://www.huffingtonpost.com/entry/san-juan-near-death-conditions_us_59ca4e67e4b06ddf45fb293a",0,"Mayor Describes 'Near-Death Conditions' In Puerto Rico's San Juan",90937,101324,110702,14091,65430,1.099,1.121,1.37,1.417,56050,38452,6822,3351,71463,1025,5094,13202,662,28789,255,56.45,9.1,11.8,295,20,0.2631579,0.3684211,0.1578947,0,0,0.05263158,0.1052632,0.05263158,0,0,7,"1","0",44,"1","1","N",1845.03333333333,6.543,0.3351,7.1463,0.1025,0.5094,1.3202,0.0662,2.8789,29.5
"http://www.huffingtonpost.com/entry/federal-climate-change-committee-expires_us_5999c13be4b0e8cc855e3cec",1,"Trump Administration Dissolves Federal Climate Advisory Committee",96023,101148,106019,16388,74930,1.071,1.068,1.08,1.201,55633,35605,9910,2894,69242,7467,7904,3861,656,12611,223,37.34,14.3,16.3,707,28,0.03846154,0.3846154,0.03846154,0,0,0.1923077,0.3461538,0,0,0,57,"1","1",153,"1","1","Y",1766.98333333333,7.493,0.2894,6.9242,0.7467,0.7904,0.3861,0.0656,1.2611,70.7
"https://www.huffingtonpost.com/entry/monopoly-mascot-equifax-senate-banking-committee_us_59d5056de4b06226e3f55e53",0,"The 'Monopoly Man' Just Owned The Senate's Equifax Hearing",93283,100970,85469,18417,42798,1.036,1.091,1.336,1.428,41906,53928,5136,5287,28562,888,4135,53788,869,24175,51,41.09,12.9,14.6,389,18,0.2941176,0.1764706,0,0,0,0.2352941,0.2941176,0,0,0,128,"1","0",92,"1","1","N",1424.48333333333,4.2798,0.5287,2.8562,0.0888,0.4135,5.3788,0.0869,2.4175,38.9
"http://www.huffingtonpost.com/entry/graham-cassidy-obamacare-repeal_us_59c16c28e4b0f22c4a8d3c77",0,"The Sponsors Of Obamacare Repeal Are Trying To Fool America -- And Fellow Republicans",92223,100965,161509,14660,58782,1.105,1.076,2.356,2.123,41668,47681,11616,2194,52770,1624,11316,5590,20210,12300,1400,57.4,10.8,13,1198,54,0.3220339,0.1525424,0.08474576,0,0,0.1864407,0.2542373,0,0,0,46,"1","1",57,"1","1","N",2691.81666666667,5.8782,0.2194,5.277,0.1624,1.1316,0.559,2.021,1.23,119.8
