URL,impact
https://www.huffingtonpost.com/entry/ivana-trump-president-twitter_us_59d64d55e4b0cde458736de3,0
https://www.huffingtonpost.com/entry/alabama-special-election-voter-id_us_5a2ee40ee4b04617543278f2,1
https://www.huffingtonpost.com/entry/sean-hannity-roy-moore-allegations_us_5a050814e4b0e37d2f3697c2,0
http://www.huffingtonpost.com/entry/susan-bro-donald-trump_us_5996d403e4b0a2608a6bb80d,0
http://www.huffingtonpost.com/entry/military-families-are-looking-for-something-anything-from-trump_us_595aa769e4b02734df33d010,0
http://www.huffingtonpost.com/entry/trumps-secret-service_us_599ae2ffe4b0e8cc855ee108,0
http://www.huffingtonpost.com/entry/steve-mnuchin-government-plane-honeymoon_us_59ba11f2e4b086432b04521a,0
http://www.huffingtonpost.com/entry/pentagon-transgender-troops-ban_us_597a2a7ee4b02a8434b4e29a,1
http://www.huffingtonpost.com/entry/white-house-privacy-contact-information_us_59692914e4b0d6341fe8de2c,0
https://www.huffingtonpost.com/entry/gop-christmas-breakfast-donald-trump-twitter_us_5a0d9147e4b0b37054f4bcd6,1
https://www.huffingtonpost.com/entry/leeann-tweeden-al-franken_us_5a0ddfa9e4b0b37054f56445,0
https://www.huffingtonpost.com/entry/mitch-mcconnell-roy-moore-alabama_us_5a2435fae4b03c44072e3b81,0
https://www.huffingtonpost.com/entry/ta-nehisi-coates-john-kelly_us_59f86880e4b0c0c8e67ca208,0
https://www.huffingtonpost.com/entry/george-w-bush-trumpism_us_59e8cec3e4b061a7badae0f3,0
http://www.huffingtonpost.com/entry/kellyanne-conway-chris-cuomo-cnn-russia_us_596373d1e4b0d5b458ebcf70,0
https://www.huffingtonpost.com/entry/blake-farenthold-sexual-harassment-claim_us_5a2185b6e4b03c44072d445e,0
http://www.huffingtonpost.com/entry/jared-kushner-ethics-complaint_us_595e47bde4b0d5b458e891fc,0
http://www.huffingtonpost.com/entry/dea-chief-trump-police-brutality_us_5980aaa8e4b00bb8ff39fb81,0
http://www.huffingtonpost.com/entry/infrastructure-advisers-trump-homeland-security_us_599ddf67e4b0821444c07fb9,1
https://www.huffingtonpost.com/entry/gop-obama-debt_us_59f393a8e4b077d8dfc9adff,0
http://www.huffingtonpost.com/entry/white-house-defend-trump-tv-sunday-shows_us_599a48fae4b01f6e801f4f4c,0
http://www.huffingtonpost.com/entry/alejandro-villanueva-steelers-anthem-embarrassed_us_59ca05d2e4b0cdc7733414b0,0
https://www.huffingtonpost.com/entry/kathleen-hartnett-white-climate_us_5a03700ee4b0937b510f5ad9,1
http://www.huffingtonpost.com/entry/donald-trump-hurricane-harvey-political-cover_us_59a14149e4b05710aa5c662c,0
https://www.huffingtonpost.com/entry/kim-guadagno-chris-christie_us_595a61dde4b05c37bb7fa673,0
https://www.huffingtonpost.com/entry/gop-tax-bill-handwritten-notes_us_5a21ef80e4b03350e0b6dbe3,0
http://www.huffingtonpost.com/entry/trump-graham-mueller-probe_us_597a16cbe4b02a8434b4c5ef,1
https://www.huffingtonpost.com/entry/kayla-moore-anti-semitism-jew-lawyer_us_5a2f1e50e4b01598ac476c58,0
https://www.huffingtonpost.com/entry/virginia-recount-house-delegates-gop-control_us_5a398a2fe4b025f99e12f866,0
http://www.huffingtonpost.com/entry/white-supremacist-stormfront-tennessee_us_59ce6a59e4b09538b50802be,0
https://www.huffingtonpost.com/entry/trump-media-fake-news_us_5a2edde2e4b078950282b8b8,1
https://www.huffingtonpost.com/entry/syria-paris-agreement_us_5a01b87fe4b0368a4e86ed4d,0
https://www.huffingtonpost.com/entry/cub-scouts-ames-mayfield-colorado_us_59e91a17e4b05b4f1c3a3300,0
https://www.huffingtonpost.com/entry/trump-blackfriday-maga-promo_us_5a18b9b5e4b0cee6c04fcf54,1
https://www.huffingtonpost.com/entry/donald-trump-wipe-out-puerto-rico-debt_us_59d4482de4b06226e3f47ef6,0
http://www.huffingtonpost.com/entry/conservative-texans-love-to-blame-the-feds-until-they-need-them_us_59a82530e4b010ca289ae081,0
https://www.huffingtonpost.com/entry/natural-resources-committee-attacks-patagonia_us_5a2c000ee4b0a290f05122f7,0
https://www.huffingtonpost.com/entry/long-lines-nazi-rally_us_5a061252e4b01d21c83e7da4,0
https://www.huffingtonpost.com/entry/bill-clinton-awkward-puberty-photograph-puberme_us_59d5d461e4b0cde45872eb8c,1
https://www.huffingtonpost.com/entry/meme-election-day-changed-donald-trump_us_5a02b571e4b092053058e07e,0
http://www.huffingtonpost.com/entry/donald-trump-emmanuel-macron-handshake_us_5968c51ae4b03389bb16c014,1
http://www.huffingtonpost.com/entry/chicago-sanctuary-cities_us_59875c0be4b08b75dcc7a948,0
https://www.huffingtonpost.com/entry/chelsea-manning-harvard-visiting-fellow_us_59bb6d51e4b0edff971ad4db,0
https://www.huffingtonpost.com/entry/jim-kenney-donald-trump-philadelphia-mayor_us_5a168defe4b0d4906cad5ebf,0
https://www.huffingtonpost.com/entry/mnuchin-tax-cuts-rich_us_59e78e4fe4b00905bdae315b,0
https://www.huffingtonpost.com/entry/alabama-polls-democratic-surge_us_5a3be930e4b06d1621b2ba7c,0
http://www.huffingtonpost.com/entry/nikki-haley-contradicts-trump-russian-election-meddling_us_596117b8e4b02e9bdb0d022b,1
http://www.huffingtonpost.com/entry/sheila-jackson-lee-kneel-nfl_us_59ca2f23e4b06ddf45faf1c8,0
http://www.huffingtonpost.com/entry/trump-wall-shutdown_us_599dada8e4b0a296083babf0,1
https://www.huffingtonpost.com/entry/preet-manafort-may-flip_us_59ff9145e4b0baea2632b460,0
https://www.huffingtonpost.com/entry/trump-michael-moore-play_us_59f55635e4b07fdc5fbe9456,0
http://www.huffingtonpost.com/entry/clinton-trump-deplorables-2016-election_us_59b53bc2e4b0354e44126979,0
https://www.huffingtonpost.com/entry/football-kneeling-donald-trump-dallas-cowboys_us_59c98ce6e4b06ddf45fa92bf,1
http://www.huffingtonpost.com/entry/chris-christie-wfan_us_5963d2f8e4b005b0fdc76ea5,0
http://www.huffingtonpost.com/entry/trump-white-nationalists-charlottesville_us_59938783e4b009141640f628,0
http://www.huffingtonpost.com/entry/the-hard-right-sticks-with-trump-no-matter-what_us_5970eddae4b062ea5f9092e5,1
http://www.huffingtonpost.com/entry/republicans-college-poll_us_59639fe2e4b0d5b458ec4481,1
http://www.huffingtonpost.com/entry/louisiana-bossier-parish-schools-national-anthem_us_59cd7a7ce4b05f005d33311e,1
https://www.huffingtonpost.com/entry/trump-said-trans-soldiers-come-with-tremendous-costs-he-is-so-so-wrong_us_5978ab01e4b0c95f3760a3e7,1
https://www.huffingtonpost.com/entry/james-comey-michael-flynn_us_5a219197e4b0a02abe90ee9d,0
http://www.huffingtonpost.com/entry/trump-sessions-attacks_us_59771a77e4b0c95f375e329b,0
https://www.huffingtonpost.com/entry/taxbreak-addition-needed-for-votes-cornyn_us_5a3708d8e4b0ff955ad42cb4,1
http://www.huffingtonpost.com/entry/gop-health-care-fail-what-next_us_596e8645e4b0a03aba85ab66,1
http://www.huffingtonpost.com/entry/walmart-trump-charlottesville_us_599346ace4b04b193360e153,0
http://www.huffingtonpost.com/entry/donald-trump-jr-sean-hannity_us_59651259e4b03f144e2e744f,0
https://www.huffingtonpost.com/entry/murkowski-arctic-wildlife-refuge-drilling_us_5a03c13ee4b0937b510f8685,1
https://www.huffingtonpost.com/entry/chris-murphy-gun-control-texas_us_59ffd1bae4b0baea2632bc06,0
http://www.huffingtonpost.com/entry/donald-trump-stern-magazine-cover-sieg-heil_us_599e758be4b05710aa59bc43,0
https://www.huffingtonpost.com/entry/advertisers-sean-hannity-roy-moore-coverage_us_5a0b6582e4b00a6eece4f0aa,1
https://www.huffingtonpost.com/entry/papa-johns-official-pizza-of-the-alt-right_us_59fb5b64e4b0415a420a5975,1
http://www.huffingtonpost.com/entry/republicans-obamacare-repeal-skinny-bill_us_597a6d5ee4b0da64e8780029,1
https://www.huffingtonpost.com/entry/trump-tweet-obstructionof-justice_us_5a232a53e4b03350e0b7295b,1
https://www.huffingtonpost.com/entry/trump-lift-ban-elephant-trophies_us_5a0cb765e4b0c0b2f2f78878,1
http://www.huffingtonpost.com/entry/democrats-retake-house-drama_us_59839164e4b041356ebed22f,1
http://www.huffingtonpost.com/entry/kellyanne-conway-republicans-isis-obamacare_us_5981f0b9e4b02b36343f8607,0
http://www.huffingtonpost.com/entry/steven-seagal-nfl-protests_us_59cb8453e4b05063fe0dedb1,0
https://www.huffingtonpost.com/entry/trump-puerto-rico-hurricane-maria_us_59e8d8abe4b0aa3f77dc5f5f,0
https://www.huffingtonpost.com/entry/sean-spicer-donald-trump-jr-eeting_us_596d0765e4b0b95f893d4e5e,1
https://www.huffingtonpost.com/entry/rachel-maddow-jeff-sessions-replacement_us_59fd4339e4b0c9652fff79b4,0
https://www.huffingtonpost.com/entry/kelly-ignoring-trump-tweets_us_5a08f5bce4b01d21c83f690f,0
https://www.huffingtonpost.com/entry/scott-lloyd-blocked-abortion-memo_us_5a3c1f45e4b06d1621b30381,1
http://www.huffingtonpost.com/entry/bill-clinton-takes-cheeky-photo-between-two-bushes_us_5968e74ae4b03389bb16e699,0
http://www.huffingtonpost.com/entry/john-mccain-health-care-vote_us_59786066e4b0a8a40e83d75b,0
https://www.huffingtonpost.com/entry/interior-department-ryan-zinke-flags-stuffed-animals_us_5a0369d7e4b0937b510f5554,0
https://www.huffingtonpost.com/entry/al-franken-apology-crossed-line_us_5a1681e6e4b064948072f2c4,1
https://www.huffingtonpost.com/entry/bettina-rodriguez-aguilera-abduction_us_59e56da1e4b0ca9f483a35c7,0
https://www.huffingtonpost.com/entry/roy-more-voter-fraud_us_5a30ad1be4b01bdd7658579e,1
http://www.huffingtonpost.com/entry/jeff-sessions-donald-trump-interview_us_5970c00be4b062ea5f902659,0
https://www.huffingtonpost.com/entry/richard-painter-trump-no-empathy_us_59e88313e4b08f9f9edd0561,1
http://www.huffingtonpost.com/entry/daily-stormer-go-daddy-cloudflare-google-free-speech_us_5996ed9fe4b0a2608a6bce3c,1
http://www.huffingtonpost.com/entry/marijuana-company-buys-nipton-california_us_5985e9bce4b041356ec00bbd,1
http://www.huffingtonpost.com/entry/scott-pruitt-spending-epa_us_59cc2a95e4b05063fe0ef9b3,1
https://www.huffingtonpost.com/entry/alcee-hastings-sexual-harassment-suit_us_5a2b39d2e4b073789f6a01bc,1
http://www.huffingtonpost.com/entry/rex-tillerson-north-korea_us_598aefdee4b0a66b8baff2e6,1
http://www.huffingtonpost.com/entry/google-facebook-las-vegas-shooting-conspiracy-theories_us_59d25a80e4b06791bb120937,1
http://www.huffingtonpost.com/entry/twitter-russia-botnet-election-hack-investigation_us_59cd6136e4b05f005d33242b,1
http://www.huffingtonpost.com/entry/senate-health-care-bill-could-die_us_5967f0ade4b0d6341fe7be7c,1
https://www.huffingtonpost.com/entry/how-roy-moores-open-secret-stayed-secret-for-so-long_us_5a159963e4b03dec82497e02,1
http://www.huffingtonpost.com/entry/free-press-act-himes_us_5967e30ae4b0d6341fe7b0ba,0
http://www.huffingtonpost.com/entry/donald-trump-jr-russian-lawyer_us_5964b824e4b005b0fdc825fa,0
https://www.huffingtonpost.com/entry/doug-jones-roy-moore-black-voters_us_5a296220e4b0b185e539def4,1
http://www.huffingtonpost.com/entry/national-hurricane-center-tropical-storm-don_us_596d8857e4b010d77673490e,0
https://www.huffingtonpost.com/entry/john-kelly-women-sacred-humans_us_59e91025e4b0df10767be25e,1
http://www.huffingtonpost.com/entry/jared-kushner-tech-summit-opengov_us_5968e7bae4b03389bb16e7b4,1
https://www.huffingtonpost.com/entry/more-than-50-alabama-pastors-are-publicly-supporting-roy-moore_us_5a09fb51e4b0bc648a0d1e0c,1
https://www.huffingtonpost.com/entry/burn-my-maga-hat_us_59bb4dc9e4b0edff971ac966,0
http://www.huffingtonpost.com/entry/rural-hospitals-closure-georgia_us_59c02bf4e4b087fdf5075e38,1
http://www.huffingtonpost.com/entry/terrorism-federal-law-las-vegas-shooting_us_59d26166e4b06791bb121828,1
https://www.huffingtonpost.com/entry/donald-trump-federal-reserve-offset-tax-cuts_us_5a2076cae4b03350e0b55f99,1
https://www.huffingtonpost.com/entry/trump-voters-weinstein-poll_us_59ea11c9e4b0f9d35bca3fd9,1
http://www.huffingtonpost.com/entry/trump-strange-moore-alabama_us_59be8ecbe4b0edff971ccdd5,0
http://www.huffingtonpost.com/entry/democrats-flip-two-gop-held-legislature-seat_us_59cba7c4e4b053a9c2f56568,1
https://www.huffingtonpost.com/entry/ed-lee-dead-san-fransisco-mayor_us_5a2fb200e4b01598ac47c653,1
https://www.huffingtonpost.com/entry/billy-bush-colbert-donald-trump_us_5a2614ebe4b086e4e503ffbe,0
https://www.huffingtonpost.com/entry/white-evangelicals-voted-en-masse-for-roy-moore-in-alabama-to-no-ones-surprise_us_5a314abee4b01bdd7659366c,1
https://www.huffingtonpost.com/entry/donald-trump-wonderful-las-vegas_us_59d60f54e4b0380b6c9a77a8,0
http://www.huffingtonpost.com/entry/white-house-communications-director_us_59821138e4b02b36343fbbb9,0
https://www.huffingtonpost.com/entry/tillerson-diplomacy-with-north-korea-will-continue-until-the-first-bomb-drops_us_59e3730ce4b0a52aca188dc4,0
https://www.huffingtonpost.com/entry/danica-roem-wins-first-transgender-lawmaker_us_5a025909e4b06ff32c944693,1
https://www.huffingtonpost.com/entry/white-americans-discrimination-poll-npr_us_59f03071e4b04917c594209a,1
https://www.huffingtonpost.com/entry/trump-voter-fraud-commissioner-lawsuit_us_5a046ec8e4b03deac08baf8b,1
https://www.huffingtonpost.com/entry/kirsten-gillibrand-bill-clinton-lewinsky_us_5a0e52ede4b0dd63b1a97e4a,1
https://www.huffingtonpost.com/entry/republicans-states-rights-progressive-policies_us_5a294942e4b0fa79861283c2,1
https://www.huffingtonpost.com/entry/las-vegas-shooting_us_59d4112fe4b0218923e617e3,1
https://www.huffingtonpost.com/entry/popes-confidantes-pen-blistering-critique-of-steve-bannons-view-of-christianity_us_5968e8a3e4b0d6341fe8706c,1
http://www.huffingtonpost.com/entry/michelle-malkin-tells-fox-news-that-dreamers-deserve-nothing_us_59b25fd6e4b0b5e531054561,0
http://www.huffingtonpost.com/entry/seattle-lenin-protest-jack-posobiec_us_59955bb3e4b0acc593e53b45,0
https://www.huffingtonpost.com/entry/diana-degette-bob-filner_us_5a142676e4b0bfa88c1cef15,1
https://www.huffingtonpost.com/entry/poll-trump-approval-rating-new-low_us_59f6b435e4b03cd20b827ec0,0
http://www.huffingtonpost.com/entry/republians-dreamers-daca_us_59acb953e4b0dfaafcf1255c,1
http://www.huffingtonpost.com/entry/doctor-free-transgender-surgery_us_597e0e1fe4b02a4ebb760a2f,1
https://www.huffingtonpost.com/entry/elaine-chao-politico-women-rule-summit_us_5a2806d5e4b02d3bfc3725ee,1
http://www.huffingtonpost.com/entry/chris-sommers-pi-pizzeria-st-louis-police_us_59c2a4cde4b087fdf509c322,1
http://www.huffingtonpost.com/entry/tom-price-private-jets_us_59c27597e4b0186c220741a4,0
http://www.huffingtonpost.com/entry/donald-trump-fire-steven-bannon_us_599111bbe4b090964297ec8f,1
http://www.huffingtonpost.com/entry/hillary-clinton-responds-charlottesville_us_598f64b5e4b08a247274c3a2,0
https://www.huffingtonpost.com/entry/virginia-house-of-delegates-tie_us_5a3a8f89e4b025f99e13e47f,0
http://www.huffingtonpost.com/entry/giovonn-mcdade-shooting_us_595e76c4e4b0d5b458e8faf7,1
https://www.huffingtonpost.com/entry/diane-black-rich_us_59f1f3b3e4b07fdc5fbc5a74,1
http://www.huffingtonpost.com/entry/missouri-state-senator-trump-assassination_us_59960863e4b0a2608a6b107e,0
https://www.huffingtonpost.com/entry/randall-woodfin-elected-mayor-of-birmingham-alabama_us_59d416bfe4b04b9f9205eb9a,1
http://www.huffingtonpost.com/entry/trump-white-supremacy-charlottesville_us_598f9931e4b08a247274e406,1
https://www.huffingtonpost.com/entry/roy-moore-bring-it-on_us_5a0cf516e4b0c0b2f2f7b64a,0
https://www.huffingtonpost.com/entry/kasparov-warningto-americans-ontrump_us_5a38a2d5e4b0fc99878e473a,0
http://www.huffingtonpost.com/entry/colorado-strongly-defends-states-legal-marijuana-program-in-letter-to-jeff-sessions_us_599f3861e4b0821444c1f619,1
https://www.huffingtonpost.com/entry/trump-daca-wall_us_59dacda4e4b072637c44fbb2,1
https://www.huffingtonpost.com/entry/gabby-giffords-lawsuit-trump-nra_us_5a04be98e4b03deac08c2a9b,1
https://www.huffingtonpost.com/entry/top-gop-races-2018_us_5a455364e4b06d1621b7bd52,1
https://www.huffingtonpost.com/entry/squinty-eyes-comment-mayor-ed-lee-memorial_us_5a3dceade4b025f99e172755,1
http://www.huffingtonpost.com/entry/trump-obama-vacation-tweets_us_5982dcdae4b06d4888743fce,0
https://www.huffingtonpost.com/entry/when-your-house-floods_us_59a6f2ffe4b084581a14f734,1
https://www.huffingtonpost.com/entry/senate-republicans-graham-cassidy-health-care_us_59c03bebe4b0f22c4a8bf981,1
http://www.huffingtonpost.com/entry/kkk-grand-dragon-charlottesville_us_599457e1e4b009141641c054,1
https://www.huffingtonpost.com/entry/jeff-sessions-uranium-one-hillary-clinton_us_5a3b9b52e4b025f99e14cd5e,0
http://www.huffingtonpost.com/entry/michael-cohen-trump-lawyer-russia_us_59a71a28e4b010ca2899e933,0
http://www.huffingtonpost.com/entry/tk-chaos-takes-uc-berkeley-as-desperate-rally-for-free-speech-devolves_us_59c7bdefe4b01cc57ff2c5ab,1
https://www.huffingtonpost.com/entry/trump-obamacare-payments-insurers_us_59e01859e4b03a7be57f71a9,1
http://www.huffingtonpost.com/entry/russian-officials-trump-associates_us_59669790e4b0a8d46d11e247,0
https://www.huffingtonpost.com/entry/kellyanne-conway-donald-trump-empowering-women_us_59e05e93e4b03a7be57f802f,0
https://www.huffingtonpost.com/entry/donald-trump-war-on-halloween_us_59e6c5e4e4b00905bdad6662,0
http://www.huffingtonpost.com/entry/trump-fire-and-fury_us_598b2fa8e4b0d793738c0859,1
http://www.huffingtonpost.com/entry/pete-souza-obama-photographer-trump-natural-disasters_us_59a821dbe4b010ca289ad713,1
https://www.huffingtonpost.com/entry/mike-pence-misleading-statements-russia_us_5a0b034ce4b0bc648a0de92a,0
https://www.huffingtonpost.com/entry/mueller-trump-russia-probe-mike-flynn_us_59ff48b5e4b0c9652ffff7eb,1
http://www.huffingtonpost.com/entry/donald-trump-priebus-flynn-comey-firings_us_597d1c2be4b02a4ebb75e460,1
https://www.huffingtonpost.com/entry/daily-stormer-nazi-style-guide_us_5a2ece19e4b0ce3b344492f2,0
https://www.huffingtonpost.com/entry/donald-trump-charlottesville_us_598f29c2e4b0909642973a6c,1
http://www.huffingtonpost.com/entry/republicans-food-stamps-budget_us_5956a35ee4b02734df32408a,1
http://www.huffingtonpost.com/entry/russia-trump-internet-laws_us_59693615e4b0174186278e40,1
https://www.huffingtonpost.com/entry/donald-trump-jay-malsky-disney-world_us_5a46714be4b06d1621b85979,0
http://www.huffingtonpost.com/entry/richard-jones-butler-county_us_595fb129e4b02e9bdb0c3b78,1
http://www.huffingtonpost.com/entry/jeff-sessions-leaks_us_59807a57e4b08e1430058d5a,0
http://www.huffingtonpost.com/entry/trump-obamacare-fail_us_596e8073e4b0000eb196a4c4,1
http://www.huffingtonpost.com/entry/richard-painter-gun-laws_us_59d2fc63e4b048a44324abd9,0
http://www.huffingtonpost.com/entry/mcconnell-health-care-vote_us_5976a05ae4b0e201d57775c8,1
https://www.huffingtonpost.com/entry/trump-opioid-emergency_us_59e52816e4b02a215b326f29,1
http://www.huffingtonpost.com/entry/motel-6-admits-immigration-reports_us_59b9e79be4b086432b04471f,1
http://www.huffingtonpost.com/entry/obamacare-repeal-moves-ahead-senate_us_59776899e4b0a8a40e82ba32,1
https://www.huffingtonpost.com/entry/mike-pence-nfl-walks-out_us_59da5fb4e4b0f6eed35114bd,1
https://www.huffingtonpost.com/entry/bob-corker-trump-world-war-iii_us_59dad12de4b0f6eed3513cf8,0
https://www.huffingtonpost.com/entry/jaguars-owner-locks-arms-with-players_us_59c7bad1e4b0cdc77331dd3c,1
http://www.huffingtonpost.com/entry/bill-maher-donald-trump-tax-reform_us_59c22236e4b087fdf5091f46,0
https://www.huffingtonpost.com/entry/winston-churchill-nicholas-soames-donald-trump_us_59eb0b65e4b00f08619f0d65,0
http://www.huffingtonpost.com/entry/trump-charlottesville-moral-authority_us_59948dffe4b0d0d2cc83bc4f,1
https://www.huffingtonpost.com/entry/harvey-weinstein-donald-trump-sequel_us_59dcea8be4b0a8e1367f1bae,1
http://www.huffingtonpost.com/entry/senate-republicans-bcra-vote_us_5977f7dfe4b0a8a40e83a2d4,1
http://www.huffingtonpost.com/entry/woman-laughed-jeff-sessions_us_59a8cb8ae4b0b5e530fd7c8b,1
https://www.huffingtonpost.com/entry/gary-cohn-tax-cut-ceos-donors_us_5a049571e4b0f76b05c4249e,1
http://www.huffingtonpost.com/entry/trump-transgender-military-service-ban-republican-opposition_us_5978bbb4e4b0e201d57a65b4,1
https://www.huffingtonpost.com/entry/cheyenne-river-sioux-trump-pocahontas_us_5a1eeb16e4b017a311ebcf24,1
https://www.huffingtonpost.com/entry/sarah-huckabee-sanders-trump-franken_us_5a0f489de4b0dd63b1aa3ee7,1
https://www.huffingtonpost.com/entry/house-republicans-tax-brackets-brady_us_5a3a74b8e4b0b0e5a79ec354,1
http://www.huffingtonpost.com/entry/sean-spicer-and-the-mini-fridge_us_59735686e4b00e4363dfcf5d,0
http://www.huffingtonpost.com/entry/white-nationalist-calls-presidents-denouncement-of-hate-groups-kumbaya-nonsense_us_59923778e4b09096429961e8,0
http://www.huffingtonpost.com/entry/trump-defends-joe-arpaio-pardon_us_59a480c6e4b050afa90c12d7,1
http://www.huffingtonpost.com/entry/hot-dog-vendor-berkeley_us_59b7d145e4b031cc65cc9ae0,0
https://www.huffingtonpost.com/entry/rabbi-ivanka-trump-judaism-conversion-to-judaism-slams-president-charlottesville-response_us_59956098e4b06ef724d67f88,0
https://www.huffingtonpost.com/entry/bob-corker-donald-trump_us_59ef3032e4b03535fa93ce16,0
https://www.huffingtonpost.com/entry/ben-sasse-question-conservatives_us_59e015c8e4b0a52aca16c169,0
https://www.huffingtonpost.com/entry/rex-tillerson-donald-trump-moron_us_59dcb3b3e4b00377980b9732,0
https://www.huffingtonpost.com/entry/ryan-zinke-helicopters_us_5a2a2337e4b069ec48ac3272,1
https://www.huffingtonpost.com/entry/jeremy-bash-donald-trump_us_599c2d52e4b06a788a2bb98b,0
http://www.huffingtonpost.com/entry/cop-email-legislator-missing-person-alert_us_595e873ce4b0615b9e90290a,0
http://www.huffingtonpost.com/entry/california-daca-lawsuit_us_59b6c50de4b0349d072b91fc,1
http://www.huffingtonpost.com/entry/trump-obama-supporters-poll_us_59afea06e4b0354e440e24a9,1
https://www.huffingtonpost.com/entry/billy-baldwin-donald-trump-hitting-on-wife_us_5a174bcee4b0649480738235,0
https://www.huffingtonpost.com/entry/trump-access-hollywood-tape-washington-monument_us_59d7aaaee4b072637c43c050,1
http://www.huffingtonpost.com/entry/ezra-cohen-watnick-fired_us_598243cae4b06d4888741ea0,1
https://www.huffingtonpost.com/entry/paul-manafort-bail-phone-company-florida_us_5a047884e4b03deac08bc166,0
http://www.huffingtonpost.com/entry/steve-bannon-ivanka-trump-jared-kushner-javanka_us_599a8b8de4b0a2608a6d0dfc,0
https://www.huffingtonpost.com/entry/sarah-huckabee-sanders-trump-manafort-indictment_us_59f76847e4b0c0c8e67b9b45,0
http://www.huffingtonpost.com/entry/the-queen-justin-trudeau_us_595dd939e4b02e9bdb0a3887,0
https://www.huffingtonpost.com/entry/democrat-senators-al-franken-allegations_us_5a0dc761e4b0c0b2f2f89dfc,1
https://www.huffingtonpost.com/entry/how-chain-migration-enriched-donald-trumps-life_us_5a32a81ee4b00dbbcb5ba69a,1
http://www.huffingtonpost.com/entry/international-police-chief-association-respond-trump-brutality-speech_us_597bfc86e4b02a4ebb759b22,1
http://www.huffingtonpost.com/entry/ronald-reagan-naacp-speech_us_5993d17fe4b04b1933617d22,0
https://www.huffingtonpost.com/entry/ralph-northam-medicaid_us_5a36a283e4b01d429cc9c92e,1
https://www.huffingtonpost.com/entry/trump-civil-rights-museum_us_5a2ad565e4b0a290f0505742,1
http://www.huffingtonpost.com/entry/trump-huntsville-crowd-size-cnn_us_59c5c124e4b06ddf45f810ec,0
https://www.huffingtonpost.com/entry/concealed-carry-gun-bill-domestic-violence_us_5a26d1cce4b06d807b4f8a63,1
http://www.huffingtonpost.com/entry/trump-afraid-firing-alt-right-bannon-mcmaster-kushner_us_59943c11e4b0e789a948550c,1
http://www.huffingtonpost.com/entry/team-trump-joins-potus-assault-on-san-juan-mayor_us_59d10d0de4b09538b508dd95,1
https://www.huffingtonpost.com/entry/robert-mueller-michael-flynn-turkey_us_5a05b53ae4b05673aa58e720,1
http://www.huffingtonpost.com/entry/someone-put-a-giant-inflatable-trump-chicken-outside-the-white-house_us_598bc01ee4b0449ed507cf99,0
https://www.huffingtonpost.com/entry/donald-trump-alabama-senate-election_us_5a302d30e4b07ff75afe2bff,1
http://www.huffingtonpost.com/entry/steve-mnuchin-honeymoon_us_59baf2ebe4b02da0e1407719,1
https://www.huffingtonpost.com/entry/donald-trump-tax-reform_us_5a1dbc6ce4b05699502301ed,0
https://www.huffingtonpost.com/entry/individual-mandate-gop_us_5a15b4f6e4b03dec8249bc83,1
http://www.huffingtonpost.com/entry/trump-conservatives-paul-ryan-fault_us_59b1c937e4b0354e4410bd4a,0
https://www.huffingtonpost.com/entry/roy-moore-accuser_us_5a09cebce4b0bc648a0cba37,1
https://www.huffingtonpost.com/entry/saudi-king-arrests-multiple-princes-and-boosts-crown-princes-influence_us_59fe8517e4b0baea263224ed,0
http://www.huffingtonpost.com/entry/sarah-huckabee-sanders-lies_us_59822da5e4b00f0084add859,0
http://www.huffingtonpost.com/entry/ivanka-trump-writes-elegant-utterly-pointless-defense-of-paid-leave_us_595d00bce4b0da2c73266635,1
https://www.huffingtonpost.com/entry/paul-manafort-flight-risk_us_59fb6af8e4b0415a420a8094,0
http://www.huffingtonpost.com/entry/graham-cassidy-bill-medicaid_us_59c51f13e4b06ddf45f76226,1
https://www.huffingtonpost.com/entry/frank-nucera-bordentown-hate-crime_us_59f9e457e4b00c6145e32c0b,1
https://www.huffingtonpost.com/entry/trump-golf-secret_us_5988ccb5e4b0a66b8badb541,0
https://www.huffingtonpost.com/entry/trump-tv-watching-tweet_us_5a2eaed7e4b073789f6b9b84,0
https://www.huffingtonpost.com/entry/corker-blasts-trump-tillerson_us_59e17de9e4b04d1d51820670,0
https://www.huffingtonpost.com/entry/lisa-murkowski-obamacare-repeal_us_59c27eafe4b0186c220748a4,0
https://www.huffingtonpost.com/entry/the-real-story-behind-kristi-noems-death-tax-ordeal_us_5a3c1874e4b06d1621b2fe00,1
https://www.huffingtonpost.com/entry/lawmakers-2016-trump-tower-meeting-irakly-kaveladze_us_5a432290e4b025f99e189a8d,0
https://www.huffingtonpost.com/entry/jenna-fischer-twitter-gop-tax-bill_us_5a4419bfe4b0b0e5a7a49345,0
http://www.huffingtonpost.com/entry/mike-pence-donald-trump-jr_us_5965054be4b09b587d6278b6,0
https://www.huffingtonpost.com/entry/roy-moore-gop-senators-proof_us_5a04ab07e4b03deac08c0e22,1
http://www.huffingtonpost.com/entry/epa-trump-official-resign-letter_us_598216cee4b02b36343fc69d,1
https://www.huffingtonpost.com/entry/tim-murphy-resigns_us_59d692a5e4b046f5ad970525,1
https://www.huffingtonpost.com/entry/trump-voter-fraud-probe-documents_us_5a3dd7a2e4b025f99e1729f5,1
http://www.huffingtonpost.com/entry/alt-right-doctrine-richard-spencer_us_598e0508e4b09071f699aed2,0
